Time,Exchange,Symbol,Trade_Volume,Trade_Price
08:00:00.022239000,K,AAPL,300,27
08:00:00.022287000,K,AAPL,500,27.25
08:00:00.022317000,K,AAPL,335,27.26
08:00:00.022341000,K,AAPL,100,27.27
08:00:00.022368000,K,AAPL,31,27.4
08:00:02.668076000,D,AAPL,2434,27.42
08:02:20.116025000,D,AAPL,66,27
08:06:31.149930000,K,AAPL,100,27.25
08:06:32.826399000,K,AAPL,100,27.25
08:06:33.168833000,K,AAPL,74,27.25
08:09:08.796074000,D,AAPL,110,26.95
08:12:28.266291000,P,AAPL,50,27.26
08:12:46.271333000,P,AAPL,100,27.26
08:14:09.742908000,D,AAPL,685,27
08:30:09.442772000,P,AAPL,400,27.03
08:30:09.444121000,P,AAPL,100,27.03
08:30:09.444243000,P,AAPL,200,27
09:00:04.116594000,P,AAPL,3,27.03
09:01:00.112652000,P,AAPL,100,27.01
09:02:00.322272000,P,AAPL,177,27
09:04:59.031817000,P,AAPL,97,27.05
09:07:03.250442000,P,AAPL,5,27.01
09:07:21.928145000,D,AAPL,100,27
09:10:00.039848000,P,AAPL,185,27
09:14:52.161853000,P,AAPL,200,27.01
09:20:00.176107000,P,AAPL,463,27
09:25:00.010079000,P,AAPL,463,27
09:26:30.925152000,P,AAPL,100,27
09:26:31.297733000,P,AAPL,100,27
09:26:32.839262000,P,AAPL,500,27
09:26:33.471282000,P,AAPL,500,27
09:26:34.343272000,P,AAPL,500,27
09:26:35.183345000,P,AAPL,500,27
09:26:35.814824000,P,AAPL,500,27
09:26:36.830305000,P,AAPL,500,27
09:26:37.879543000,P,AAPL,500,27
09:26:42.360000000,P,AAPL,500,27
09:27:10.662436000,K,AAPL,50,27.04
09:27:13.353700000,P,AAPL,700,27
09:27:29.966949000,P,AAPL,148,27
09:27:46.546795000,D,AAPL,50,27.03
09:27:54.961577000,P,AAPL,100,26.96
09:27:55.004202000,Y,AAPL,2000,26.91
09:28:00.040217000,P,AAPL,34,26.92
09:28:00.041874000,P,AAPL,300,26.91
09:28:00.045137000,P,AAPL,700,26.91
09:28:00.046459000,K,AAPL,44,26.88
09:28:00.046508000,K,AAPL,56,26.88
09:28:00.749408000,K,AAPL,78,26.88
09:28:00.755884000,T,AAPL,3400,26.86
09:28:00.770358000,K,AAPL,75,26.85
09:28:00.846544000,T,AAPL,200,26.84
09:28:15.845958000,P,AAPL,366,26.86
09:28:15.846066000,P,AAPL,200,26.85
09:28:15.847797000,P,AAPL,1534,26.83
09:29:05.002099000,P,AAPL,66,26.87
09:29:05.002158000,P,AAPL,500,26.87
09:30:00.284628000,T,AAPL,500,27.01
09:30:00.284694000,T,AAPL,500,27.01
09:30:00.454057000,P,AAPL,700,26.98
09:30:00.454143000,P,AAPL,700,26.98
09:30:01.009461000,P,AAPL,100,26.98
09:30:05.457587000,P,AAPL,10,27
09:30:05.946552000,N,AAPL,146586,26.96
09:30:05.951020000,P,AAPL,100,27.03
09:30:05.951081000,N,AAPL,33,26.99
09:30:05.951185000,N,AAPL,262,27
09:30:05.951280000,N,AAPL,33,27
09:30:05.952009000,T,AAPL,25,27
09:30:05.955395000,T,AAPL,100,27
09:30:05.955808000,K,AAPL,133,27
09:30:05.968462000,D,AAPL,18,27
09:30:05.973538000,N,AAPL,100,26.94
09:30:05.973645000,N,AAPL,300,26.93
09:30:06.426280000,D,AAPL,100,26.935
09:30:06.668646000,D,AAPL,1,26.93
09:30:06.971309000,D,AAPL,100,26.96
09:30:07.378393000,D,AAPL,66,26.96
09:30:07.378472000,D,AAPL,71,26.96
09:30:07.378616000,D,AAPL,100,26.96
09:30:07.378644000,D,AAPL,100,26.96
09:30:07.398297000,Y,AAPL,100,26.93
09:30:08.425683000,D,AAPL,1,26.99
09:30:08.485834000,D,AAPL,80,26.99
09:30:08.605789000,D,AAPL,50,27.05
09:30:08.712557000,D,AAPL,4,26.99
09:30:09.140319000,D,AAPL,1,27.05
09:30:11.708213000,P,AAPL,100,27.05
09:30:12.252668000,D,AAPL,200,26.98
09:30:12.253098000,D,AAPL,200,26.98
09:30:12.479150000,D,AAPL,300,26.98
09:30:12.732401000,D,AAPL,100,26.98
09:30:12.748082000,N,AAPL,100,27.015
09:30:14.152724000,D,AAPL,33,26.9925
09:30:15.814519000,D,AAPL,100,26.93
09:30:16.161707000,D,AAPL,333,27
09:30:19.644687000,D,AAPL,2339,26.999
09:30:21.690714000,N,AAPL,1014,27.01
09:30:21.692217000,T,AAPL,100,27
09:30:21.718590000,Y,AAPL,100,27.01
09:30:21.719056000,N,AAPL,300,27.01
09:30:21.731287000,N,AAPL,100,27
09:30:21.749429000,D,AAPL,1615,27.0001
09:30:23.037206000,V,AAPL,200,27
09:30:23.055666000,K,AAPL,100,27.005
09:30:23.313607000,B,AAPL,7,27.01
09:30:24.319856000,D,AAPL,1428,27.0028
09:30:24.357065000,V,AAPL,200,27
09:30:24.812636000,P,AAPL,100,27
09:30:25.302412000,P,AAPL,100,27
09:30:25.302510000,Y,AAPL,100,27.01
09:30:25.302544000,P,AAPL,100,27
09:30:25.302567000,N,AAPL,100,27.01
09:30:25.302593000,K,AAPL,100,27.01
09:30:25.302617000,Z,AAPL,100,27
09:30:25.302671000,Z,AAPL,100,27.01
09:30:25.302784000,P,AAPL,100,27.01
09:30:25.302841000,T,AAPL,100,27.01
09:30:25.302878000,X,AAPL,100,27.01
09:30:25.302949000,T,AAPL,200,27.01
09:30:25.336923000,Y,AAPL,100,27.01
09:30:25.338719000,B,AAPL,100,27.01
09:30:25.728715000,D,AAPL,200,27
09:30:26.171115000,V,AAPL,200,27
09:30:26.599293000,T,AAPL,100,27
09:30:27.863715000,T,AAPL,200,27
09:30:28.036245000,Y,AAPL,100,27
09:30:28.886918000,T,AAPL,100,27
09:30:28.886970000,Y,AAPL,100,27
09:30:28.887301000,N,AAPL,100,27
09:30:28.887583000,N,AAPL,100,27
09:30:28.888991000,Y,AAPL,54,27
09:30:28.894322000,P,AAPL,100,27
09:30:28.894941000,Z,AAPL,100,27
09:30:28.895067000,Z,AAPL,100,27
09:30:28.895170000,Y,AAPL,46,27
09:30:28.902869000,N,AAPL,300,27.01
09:30:29.391641000,D,AAPL,200,27
09:30:34.097862000,T,AAPL,100,27.01
09:30:34.480196000,D,AAPL,400,27.0136
09:30:35.161910000,D,AAPL,1000,27.0199
09:30:36.481970000,N,AAPL,100,27
09:30:38.405675000,T,AAPL,100,27
09:30:38.405756000,T,AAPL,100,27
09:30:38.405777000,T,AAPL,3,27.01
09:30:38.899022000,D,AAPL,100,27
09:30:39.723778000,N,AAPL,750,27
09:30:39.726293000,D,AAPL,15,27
09:30:40.006062000,N,AAPL,100,26.995
09:30:40.006163000,N,AAPL,7187,27
09:30:41.004520000,N,AAPL,100,26.99
09:30:41.005157000,Z,AAPL,2,27
09:30:41.694977000,P,AAPL,100,26.995
09:30:42.542401000,N,AAPL,50,26.99
09:30:42.542551000,T,AAPL,100,26.99
09:30:42.542602000,T,AAPL,100,26.99
09:30:45.199171000,D,AAPL,100,26.98
09:30:45.201297000,D,AAPL,100,26.97
09:30:46.338724000,N,AAPL,200,26.97
09:30:46.928013000,Z,AAPL,100,26.97
09:30:48.874844000,D,AAPL,100,26.95
09:30:49.823560000,P,AAPL,10,26.96
09:30:50.254278000,N,AAPL,400,26.94
09:30:50.255098000,N,AAPL,100,26.94
09:30:50.264992000,N,AAPL,32,26.94
09:30:51.412130000,D,AAPL,200,26.94
09:30:51.415204000,D,AAPL,200,26.9499
09:30:51.423680000,N,AAPL,100,26.94
09:30:51.427329000,D,AAPL,100,26.93
09:30:51.430262000,Y,AAPL,100,26.93
09:30:51.431269000,D,AAPL,100,26.94
09:30:51.433464000,D,AAPL,100,26.95
09:30:51.435343000,N,AAPL,70,26.94
09:30:51.456215000,K,AAPL,100,26.94
09:30:51.857881000,D,AAPL,100,26.94
09:30:53.814382000,P,AAPL,100,26.96
09:30:53.814450000,Z,AAPL,100,26.96
09:30:53.814506000,N,AAPL,100,26.96
09:30:53.814787000,T,AAPL,100,26.96
09:30:53.815008000,Z,AAPL,100,26.97
09:30:53.815102000,Z,AAPL,100,26.97
09:30:53.815183000,Z,AAPL,100,26.97
09:30:54.483504000,Z,AAPL,100,26.97
09:30:54.486054000,D,AAPL,89,26.9799
09:31:02.686797000,N,AAPL,400,26.95
09:31:02.688328000,Z,AAPL,100,26.94
09:31:03.020511000,P,AAPL,100,26.94
09:31:03.020901000,T,AAPL,100,26.94
09:31:03.114667000,N,AAPL,100,26.93
09:31:04.773155000,D,AAPL,40,26.9214
09:31:05.803516000,D,AAPL,257,26.94
09:31:05.806258000,D,AAPL,10,26.9399
09:31:05.806897000,N,AAPL,100,26.93
09:31:05.806957000,N,AAPL,50,26.94
09:31:05.807471000,N,AAPL,100,26.93
09:31:05.807619000,Z,AAPL,100,26.93
09:31:05.807941000,T,AAPL,100,26.93
09:31:06.008531000,D,AAPL,100,26.92
09:31:09.434272000,N,AAPL,100,26.935
09:31:09.434370000,N,AAPL,300,26.94
09:31:09.434557000,N,AAPL,100,26.94
09:31:09.734089000,Z,AAPL,100,26.94
09:31:09.734371000,T,AAPL,100,26.94
09:31:09.736297000,D,AAPL,100,26.9328
09:31:09.737301000,D,AAPL,100,26.9328
09:31:09.737775000,D,AAPL,300,26.9328
09:31:09.741096000,D,AAPL,300,26.9499
09:31:09.741551000,P,AAPL,100,26.95
09:31:09.741692000,N,AAPL,200,26.95
09:31:09.742053000,K,AAPL,31,26.95
09:31:09.757216000,D,AAPL,100,26.94
09:31:09.757884000,D,AAPL,100,26.94
09:31:09.760688000,D,AAPL,100,26.9499
09:31:17.703023000,Y,AAPL,46,26.92
09:31:18.000239000,V,AAPL,1,26.92
09:31:20.846864000,V,AAPL,1,26.95
09:31:22.078317000,T,AAPL,90,26.95
09:31:22.078349000,N,AAPL,100,26.94
09:31:22.078402000,N,AAPL,400,26.95
09:31:22.078428000,K,AAPL,100,26.95
09:31:22.078453000,T,AAPL,100,26.935
09:31:22.078719000,N,AAPL,100,26.95
09:31:22.079532000,T,AAPL,10,26.95
09:31:22.080226000,T,AAPL,97,26.95
09:31:22.080309000,T,AAPL,3,26.95
09:31:28.896022000,D,AAPL,200,26.97
09:31:28.896521000,P,AAPL,100,26.97
09:31:28.896680000,N,AAPL,100,26.955
09:31:28.896755000,N,AAPL,100,26.97
09:31:28.897262000,T,AAPL,100,26.97
09:31:31.172671000,V,AAPL,100,26.97
09:31:31.182299000,T,AAPL,100,26.97
09:31:35.375623000,T,AAPL,90,26.97
09:31:35.375722000,N,AAPL,200,26.97
09:31:35.396494000,P,AAPL,100,26.97
09:31:35.396706000,T,AAPL,10,26.97
09:31:35.396795000,T,AAPL,80,26.97
09:31:35.396816000,T,AAPL,20,26.97
09:31:36.623829000,N,AAPL,300,26.95
09:31:37.132290000,K,AAPL,1,26.95
09:31:37.132382000,K,AAPL,10,26.95
09:31:37.144942000,N,AAPL,89,26.93
09:31:43.472924000,N,AAPL,1,26.94
09:31:43.473124000,P,AAPL,100,26.94
09:31:43.473258000,N,AAPL,99,26.94
09:31:43.473631000,K,AAPL,100,26.94
09:31:43.473841000,T,AAPL,100,26.94
09:31:46.455489000,J,AAPL,5,26.95
09:31:46.455567000,N,AAPL,200,26.95
09:31:46.455608000,J,AAPL,94,26.95
09:31:46.482888000,T,AAPL,100,26.95
09:31:46.484250000,N,AAPL,100,26.95
09:31:46.485064000,J,AAPL,1,26.95
09:31:56.959835000,D,AAPL,200,26.95
09:31:59.398637000,D,AAPL,180,26.9434
09:32:00.464351000,Y,AAPL,100,26.94
09:32:00.464425000,N,AAPL,200,26.94
09:32:00.464494000,K,AAPL,100,26.94
09:32:00.464543000,Z,AAPL,100,26.94
09:32:01.079792000,D,AAPL,300,26.92
09:32:02.969328000,D,AAPL,300,26.9199
09:32:03.365735000,D,AAPL,100,26.9
09:32:04.494454000,D,AAPL,1000,26.9
09:32:04.495955000,V,AAPL,300,26.9
09:32:04.496012000,V,AAPL,700,26.9
09:32:06.920683000,V,AAPL,300,26.9
09:32:06.920801000,V,AAPL,300,26.9
09:32:06.930847000,P,AAPL,100,26.9
09:32:06.930965000,P,AAPL,100,26.9
09:32:06.930989000,K,AAPL,200,26.9
09:32:06.931040000,Y,AAPL,100,26.9
09:32:06.931086000,N,AAPL,1200,26.9
09:32:06.931109000,K,AAPL,200,26.9
09:32:06.931133000,P,AAPL,300,26.9
09:32:06.931162000,P,AAPL,100,26.9
09:32:06.931193000,Y,AAPL,100,26.9
09:32:06.931217000,Y,AAPL,100,26.9
09:32:06.931241000,N,AAPL,500,26.9
09:32:06.931265000,T,AAPL,100,26.9
09:32:06.931290000,K,AAPL,171,26.9
09:32:06.931319000,T,AAPL,100,26.9
09:32:06.931345000,K,AAPL,29,26.9
09:32:06.931373000,T,AAPL,100,26.9
09:32:06.931399000,Z,AAPL,200,26.9
09:32:06.931536000,N,AAPL,100,26.9
09:32:06.933496000,D,AAPL,100,26.9
09:32:06.933662000,D,AAPL,100,26.9
09:32:06.937820000,D,AAPL,100,26.9
09:32:06.943711000,D,AAPL,200,26.9
09:32:06.943790000,D,AAPL,400,26.9
09:32:06.945495000,K,AAPL,100,26.9
09:32:06.945525000,Z,AAPL,100,26.9
09:32:06.945594000,K,AAPL,71,26.9
09:32:06.946048000,N,AAPL,200,26.9
09:32:06.946212000,P,AAPL,100,26.9
09:32:06.946931000,T,AAPL,100,26.9
09:32:06.946997000,T,AAPL,100,26.9
09:32:06.947022000,T,AAPL,100,26.9
09:32:06.947046000,T,AAPL,100,26.9
09:32:06.964459000,P,AAPL,100,26.9
09:32:06.965248000,T,AAPL,100,26.9
09:32:06.967226000,D,AAPL,100,26.9
09:32:07.240359000,P,AAPL,100,26.9
09:32:07.601073000,D,AAPL,100,26.9
09:32:07.815561000,D,AAPL,200,26.9
09:32:08.532802000,Z,AAPL,100,26.9
09:32:08.893092000,D,AAPL,400,26.9
09:32:10.553454000,D,AAPL,2100,26.9001
09:32:11.413957000,D,AAPL,300,26.9
09:32:11.424332000,D,AAPL,200,26.9
09:32:11.425384000,D,AAPL,400,26.9
09:32:11.900516000,N,AAPL,600,26.9
09:32:12.877560000,N,AAPL,100,26.9
09:32:13.921783000,D,AAPL,100,26.9
09:32:13.952646000,Z,AAPL,100,26.9
09:32:15.883601000,D,AAPL,66,26.905
09:32:18.919165000,P,AAPL,100,26.9
09:32:18.919216000,N,AAPL,500,26.9
09:32:18.919233000,T,AAPL,100,26.9
09:32:18.919281000,T,AAPL,100,26.9
09:32:18.919360000,T,AAPL,100,26.9
09:32:18.919772000,Z,AAPL,144,26.9
09:32:18.919869000,Z,AAPL,56,26.9
09:32:18.920018000,D,AAPL,200,26.9
09:32:19.591496000,D,AAPL,100,26.89
09:32:19.634288000,P,AAPL,500,26.89
09:32:19.634354000,Z,AAPL,100,26.89
09:32:19.634386000,N,AAPL,100,26.89
09:32:19.634412000,P,AAPL,114,26.89
09:32:19.634437000,Z,AAPL,24,26.89
09:32:19.634551000,N,AAPL,500,26.89
09:32:19.634580000,Z,AAPL,200,26.89
09:32:19.634667000,T,AAPL,500,26.89
09:32:19.634696000,N,AAPL,100,26.89
09:32:19.634751000,T,AAPL,26,26.89
09:32:19.634776000,N,AAPL,100,26.89
09:32:19.634800000,T,AAPL,526,26.89
09:32:19.635953000,K,AAPL,350,26.88
09:32:19.641555000,D,AAPL,1000,26.89
09:32:19.647035000,D,AAPL,100,26.88
09:32:19.647264000,D,AAPL,200,26.88
09:32:19.648109000,D,AAPL,200,26.88
09:32:19.652065000,D,AAPL,100,26.88
09:32:19.676894000,P,AAPL,100,26.88
09:32:19.676959000,Z,AAPL,286,26.88
09:32:19.677033000,Z,AAPL,100,26.88
09:32:19.677315000,T,AAPL,100,26.88
09:32:20.044670000,P,AAPL,500,26.88
09:32:20.045253000,N,AAPL,500,26.88
09:32:20.052327000,D,AAPL,100,26.88
09:32:20.052450000,D,AAPL,1000,26.88
09:32:20.056270000,D,AAPL,400,26.88
09:32:20.119580000,Z,AAPL,100,26.885
09:32:20.119652000,Z,AAPL,100,26.89
09:32:20.121575000,P,AAPL,100,26.89
09:32:20.121701000,D,AAPL,3,26.8899
09:32:20.218206000,D,AAPL,100,26.88
09:32:20.218327000,D,AAPL,1000,26.88
09:32:20.220003000,V,AAPL,300,26.88
09:32:20.230749000,N,AAPL,600,26.88
09:32:20.231044000,P,AAPL,10200,26.88
09:32:20.231105000,N,AAPL,807,26.88
09:32:20.231165000,P,AAPL,6,26.88
09:32:20.231190000,P,AAPL,11,26.88
09:32:20.231214000,P,AAPL,100,26.88
09:32:20.231404000,N,AAPL,436,26.88
09:32:20.231483000,N,AAPL,200,26.88
09:32:20.231749000,T,AAPL,100,26.88
09:32:20.231777000,N,AAPL,50,26.88
09:32:20.232618000,K,AAPL,100,26.87
09:32:20.232919000,P,AAPL,1,26.87
09:32:20.248398000,D,AAPL,100,26.85
09:32:20.256126000,D,AAPL,70,26.86
09:32:20.257986000,Y,AAPL,100,26.85
09:32:20.258093000,Y,AAPL,1778,26.85
09:32:20.259210000,K,AAPL,100,26.86
09:32:20.304496000,Y,AAPL,100,26.85
09:32:20.452179000,N,AAPL,300,26.85
09:32:20.473083000,N,AAPL,117,26.85
09:32:20.473392000,T,AAPL,83,26.85
09:32:20.473483000,T,AAPL,100,26.85
09:32:20.474414000,T,AAPL,51,26.85
09:32:20.476330000,D,AAPL,100,26.85
09:32:20.703430000,B,AAPL,100,26.83
09:32:21.315928000,D,AAPL,300,26.83
09:32:21.317570000,D,AAPL,700,26.83
09:32:21.318001000,D,AAPL,300,26.83
09:32:21.644912000,N,AAPL,100,26.84
09:32:21.645243000,T,AAPL,100,26.84
09:32:23.716939000,D,AAPL,100,26.8777
09:32:24.086676000,D,AAPL,1600,26.85
09:32:24.316920000,J,AAPL,100,26.85
09:32:24.317007000,J,AAPL,100,26.85
09:32:24.536149000,T,AAPL,100,26.85
09:32:24.536253000,T,AAPL,100,26.85
09:32:24.536916000,D,AAPL,200,26.85
09:32:25.600364000,N,AAPL,1200,26.85
09:32:27.078624000,N,AAPL,400,26.85
09:32:27.650140000,P,AAPL,100,26.85
09:32:27.650194000,N,AAPL,400,26.85
09:32:28.312677000,T,AAPL,200,26.86
09:32:28.458315000,N,AAPL,100,26.865
09:32:28.461570000,D,AAPL,200,26.86
09:32:28.462362000,D,AAPL,100,26.86
09:32:28.463238000,D,AAPL,100,26.86
09:32:28.466374000,D,AAPL,100,26.86
09:32:28.490453000,D,AAPL,100,26.86
09:32:28.703887000,D,AAPL,800,26.86
09:32:28.704798000,D,AAPL,600,26.86
09:32:28.707595000,D,AAPL,1100,26.865
09:32:28.715452000,Y,AAPL,100,26.86
09:32:29.175518000,N,AAPL,100,26.87
09:32:29.178038000,N,AAPL,200,26.87
09:32:30.048873000,D,AAPL,1,27.01
09:32:30.210905000,Y,AAPL,100,26.88
09:32:30.211322000,J,AAPL,100,26.88
09:32:30.211352000,N,AAPL,1,26.88
09:32:30.211682000,P,AAPL,100,26.875
09:32:30.211752000,N,AAPL,99,26.88
09:32:30.211777000,Z,AAPL,100,26.865
09:32:30.212049000,T,AAPL,100,26.875
09:32:30.216935000,Z,AAPL,100,26.86
09:32:30.216994000,Z,AAPL,100,26.865
09:32:30.217267000,Z,AAPL,100,26.87
09:32:30.476714000,N,AAPL,100,26.87
09:32:30.950213000,J,AAPL,100,26.87
09:32:30.950238000,P,AAPL,100,26.87
09:32:36.749959000,N,AAPL,100,26.86
09:32:48.878870000,V,AAPL,1,26.88
09:32:49.985371000,N,AAPL,7,26.88
09:32:51.565691000,D,AAPL,33,26.867
09:32:53.294762000,N,AAPL,300,26.86
09:32:53.295837000,N,AAPL,500,26.86
09:32:53.295868000,T,AAPL,200,26.86
09:32:53.295976000,T,AAPL,100,26.86
09:32:53.296002000,T,AAPL,500,26.86
09:32:53.296022000,T,AAPL,100,26.86
09:32:53.296046000,Z,AAPL,100,26.86
09:32:53.296482000,N,AAPL,100,26.865
09:32:54.464572000,K,AAPL,100,26.85
09:32:54.468055000,T,AAPL,20,26.85
09:32:54.468121000,T,AAPL,12,26.85
09:32:55.021350000,P,AAPL,200,26.84
09:32:55.021520000,P,AAPL,100,26.84
09:32:55.021620000,K,AAPL,100,26.84
09:32:55.021819000,T,AAPL,100,26.84
09:32:55.744012000,P,AAPL,100,26.85
09:32:55.744143000,P,AAPL,200,26.85
09:32:55.744183000,N,AAPL,100,26.85
09:32:55.744363000,Y,AAPL,100,26.85
09:32:59.891081000,N,AAPL,100,26.85
09:33:01.253194000,D,AAPL,2975,26.8453
09:33:01.262180000,Y,AAPL,100,26.84
09:33:01.262328000,Y,AAPL,100,26.84
09:33:01.276711000,Z,AAPL,100,26.83
09:33:02.755105000,V,AAPL,59,26.82
09:33:03.884578000,D,AAPL,33,26.815
09:33:03.958118000,P,AAPL,100,26.825
09:33:03.959453000,Z,AAPL,200,26.81
09:33:03.964790000,Y,AAPL,100,26.81
09:33:03.967331000,B,AAPL,300,26.81
09:33:04.333891000,N,AAPL,10,26.81
09:33:04.573295000,N,AAPL,100,26.815
09:33:04.573358000,Z,AAPL,100,26.815
09:33:04.573593000,T,AAPL,100,26.815
09:33:04.574480000,N,AAPL,100,26.815
09:33:04.954034000,D,AAPL,100,26.81
09:33:04.954158000,D,AAPL,200,26.81
09:33:05.183964000,V,AAPL,200,26.81
09:33:05.491161000,T,AAPL,1000,26.81
09:33:05.491191000,N,AAPL,500,26.81
09:33:05.498146000,D,AAPL,100,26.8
09:33:05.503030000,D,AAPL,100,26.8
09:33:05.503624000,D,AAPL,500,26.8
09:33:06.153897000,K,AAPL,100,26.81
09:33:06.153953000,Y,AAPL,100,26.81
09:33:07.670716000,N,AAPL,200,26.81
09:33:08.040466000,J,AAPL,100,26.81
09:33:08.537068000,Z,AAPL,100,26.805
09:33:08.544168000,D,AAPL,100,26.8
09:33:09.004645000,P,AAPL,100,26.81
09:33:09.004945000,K,AAPL,100,26.81
09:33:10.804929000,D,AAPL,295,26.81
09:33:10.816654000,Y,AAPL,100,26.81
09:33:11.911957000,N,AAPL,200,26.81
09:33:11.913234000,Z,AAPL,200,26.8
09:33:11.913517000,P,AAPL,300,26.8
09:33:11.913626000,P,AAPL,100,26.8
09:33:11.913679000,N,AAPL,500,26.8
09:33:11.913709000,T,AAPL,100,26.8
09:33:11.913775000,T,AAPL,300,26.8
09:33:11.913804000,T,AAPL,300,26.8
09:33:11.913828000,N,AAPL,456,26.8
09:33:11.914155000,Z,AAPL,100,26.8
09:33:11.915636000,D,AAPL,200,26.8
09:33:11.929870000,D,AAPL,100,26.8
09:33:12.184254000,N,AAPL,100,26.8
09:33:13.048055000,V,AAPL,100,26.79
09:33:13.489365000,P,AAPL,400,26.79
09:33:13.696117000,P,AAPL,100,26.79
09:33:13.696197000,P,AAPL,114,26.79
09:33:13.713172000,D,AAPL,2649,26.78
09:33:13.737653000,N,AAPL,200,26.77
09:33:13.738022000,D,AAPL,200,26.77
09:33:13.738776000,D,AAPL,100,26.77
09:33:13.742739000,D,AAPL,200,26.77
09:33:13.744170000,D,AAPL,200,26.77
09:33:15.683432000,Z,AAPL,100,26.76
09:33:17.248299000,N,AAPL,900,26.76
09:33:17.249325000,T,AAPL,100,26.76
09:33:17.355282000,N,AAPL,400,26.77
09:33:17.750907000,K,AAPL,100,26.77
09:33:17.752035000,N,AAPL,100,26.77
09:33:17.753894000,T,AAPL,300,26.77
09:33:18.191797000,D,AAPL,200,26.76
09:33:18.410120000,Y,AAPL,300,26.76
09:33:18.523917000,Y,AAPL,100,26.76
09:33:19.004682000,K,AAPL,100,26.77
09:33:19.869300000,D,AAPL,500,26.7799
09:33:20.743077000,D,AAPL,100,26.76
09:33:21.806353000,D,AAPL,100,26.76
09:33:26.147214000,D,AAPL,800,26.78
09:33:26.147895000,N,AAPL,100,26.77
09:33:26.148002000,N,AAPL,100,26.78
09:33:26.148256000,Y,AAPL,100,26.78
09:33:26.148288000,J,AAPL,100,26.78
09:33:26.148317000,K,AAPL,100,26.78
09:33:26.148403000,B,AAPL,100,26.78
09:33:26.148424000,T,AAPL,100,26.77
09:33:26.148512000,T,AAPL,100,26.78
09:33:26.148535000,T,AAPL,100,26.78
09:33:26.155250000,T,AAPL,100,26.79
09:33:26.572050000,Y,AAPL,100,26.78
09:33:26.572275000,B,AAPL,100,26.78
09:33:26.573260000,D,AAPL,200,26.78
09:33:26.574655000,N,AAPL,100,26.77
09:33:26.575268000,Z,AAPL,200,26.77
09:33:26.576297000,D,AAPL,200,26.78
09:33:26.577237000,Z,AAPL,100,26.78
09:33:26.580188000,Y,AAPL,100,26.78
09:33:26.605789000,T,AAPL,200,26.77
09:33:26.787325000,Y,AAPL,400,26.76
09:33:26.799150000,J,AAPL,16,26.76
09:33:26.799191000,N,AAPL,100,26.77
09:33:26.991962000,Y,AAPL,100,26.76
09:33:34.664560000,N,AAPL,3,26.78
09:33:37.026211000,N,AAPL,100,26.78
09:33:47.623885000,D,AAPL,2000,26.8
09:33:47.624380000,P,AAPL,100,26.8
09:33:47.624579000,N,AAPL,200,26.8
09:33:47.624980000,Y,AAPL,80,26.8
09:33:50.631614000,N,AAPL,100,26.82
09:33:54.188639000,P,AAPL,100,26.83
09:33:54.188705000,N,AAPL,200,26.83
09:34:00.078074000,T,AAPL,100,26.83
09:34:00.078123000,Z,AAPL,100,26.83
09:34:00.078147000,N,AAPL,397,26.83
09:34:00.078180000,T,AAPL,200,26.83
09:34:00.078214000,Z,AAPL,100,26.83
09:34:00.079214000,P,AAPL,100,26.84
09:34:00.079281000,Z,AAPL,100,26.84
09:34:00.079398000,N,AAPL,300,26.84
09:34:00.079585000,T,AAPL,100,26.84
09:34:00.079657000,T,AAPL,100,26.84
09:34:00.079678000,T,AAPL,100,26.84
09:34:00.080043000,D,AAPL,200,26.83
09:34:00.347776000,Z,AAPL,100,26.85
09:34:00.463139000,D,AAPL,400,26.88
09:34:00.621653000,D,AAPL,100,26.86
09:34:00.983312000,T,AAPL,500,26.86
09:34:03.795823000,D,AAPL,1200,26.88
09:34:05.239428000,D,AAPL,1000,26.878
09:34:06.149780000,Z,AAPL,100,26.88
09:34:06.155139000,N,AAPL,40,26.88
09:34:07.068020000,D,AAPL,330,26.881
09:34:07.404140000,T,AAPL,100,26.88
09:34:07.413864000,N,AAPL,60,26.88
09:34:09.005709000,N,AAPL,300,26.89
09:34:09.220876000,Y,AAPL,100,26.89
09:34:09.363397000,N,AAPL,100,26.88
09:34:09.363536000,K,AAPL,200,26.88
09:34:09.680614000,V,AAPL,9,26.87
09:34:13.105581000,Y,AAPL,100,26.87
09:34:15.464720000,D,AAPL,10,26.8735
09:34:19.056121000,Z,AAPL,100,26.88
09:34:21.389969000,T,AAPL,100,26.88
09:34:24.445173000,N,AAPL,1,26.9
09:34:24.445454000,N,AAPL,99,26.9
09:34:25.508536000,Z,AAPL,100,26.89
09:34:25.508634000,N,AAPL,100,26.89
09:34:26.164153000,N,AAPL,200,26.89
09:34:26.203495000,T,AAPL,100,26.89
09:34:26.562221000,T,AAPL,100,26.88
09:34:26.563387000,T,AAPL,100,26.88
09:34:30.401617000,D,AAPL,166,26.8842
09:34:30.405542000,T,AAPL,100,26.88
09:34:32.481853000,D,AAPL,1000,26.8942
09:34:37.609426000,T,AAPL,100,26.89
09:34:37.610815000,N,AAPL,100,26.89
09:34:37.611011000,Z,AAPL,100,26.89
09:34:38.006012000,N,AAPL,100,26.89
09:34:38.766973000,V,AAPL,3,26.895
09:34:39.005887000,T,AAPL,100,26.89
09:34:39.016783000,T,AAPL,100,26.89
09:34:39.016856000,T,AAPL,100,26.89
09:34:39.016880000,T,AAPL,100,26.89
