symbol,date,time,bid,ofr,bidsiz,ofrsiz,mode,ex,mmid
A,2022.02.20,9:53:46,38.39,38.42,8,1,12,'N',null
A,2022.02.20,9:53:46,38.39,38.42,8,3,12,'N',null
A,2022.02.20,9:53:46,38.39,38.42,8,1,12,'N',null
A,2022.02.20,9:53:46,38.39,38.42,3,1,12,'P',null
A,2022.02.20,9:53:46,38.4,38.42,4,1,12,'T',null
A,2022.02.20,9:53:46,38.4,38.42,5,1,12,'T',null
A,2022.02.20,9:53:46,38.4,38.42,6,1,12,'T',null
A,2022.02.20,9:53:46,38.4,38.42,1,1,12,'I',null
A,2022.02.20,9:53:46,38.4,38.42,2,1,12,'N',null
A,2022.02.20,9:53:46,38.4,38.42,5,1,12,'T',null
A,2022.02.20,9:53:46,38.4,38.42,6,1,12,'I',null
A,2022.02.20,9:53:46,38.41,38.42,1,1,12,'T',null
A,2022.02.20,9:53:46,38.41,38.43,1,1,12,'T',null
A,2022.02.20,9:53:46,38.4,38.42,2,1,12,'P',null
A,2022.02.20,9:53:46,38.41,38.42,1,1,12,'I',null
A,2022.02.20,9:53:46,38.41,38.42,6,1,12,'I',null
A,2022.02.20,9:53:46,38.41,38.43,4,1,12,'T',null
A,2022.02.20,9:53:46,38.41,38.43,5,1,12,'T',null
A,2022.02.20,9:53:46,38.41,38.43,6,1,12,'I',null
A,2022.02.20,9:53:46,38.41,38.43,7,1,12,'I',null
A,2022.02.20,9:53:46,38.41,38.43,3,1,12,'P',null
A,2022.02.20,9:53:46,38.4,38.42,1,1,12,'N',null
A,2022.02.20,9:53:46,38.39,38.42,3,1,12,'N',null
A,2022.02.20,9:53:47,38.4,38.42,1,1,12,'N',null
A,2022.02.20,9:53:47,38.4,38.43,1,2,12,'N',null
A,2022.02.20,9:53:47,38.41,38.43,3,6,12,'P',null
A,2022.02.20,9:53:47,38.4,38.43,1,1,12,'N',null
A,2022.02.20,9:53:47,38.41,38.43,6,1,12,'T',null
A,2022.02.20,9:53:47,38.42,38.43,1,1,12,'T',null
A,2022.02.20,9:53:47,38.42,38.43,1,1,12,'I',null
A,2022.02.20,9:53:47,38.42,38.43,1,6,12,'P',null
A,2022.02.20,9:53:47,38.42,38.44,1,1,12,'I',null
A,2022.02.20,9:53:47,38.42,38.44,1,1,12,'T',null
A,2022.02.20,9:53:47,38.42,38.43,1,1,12,'P',null
A,2022.02.20,9:53:47,38.42,38.44,1,1,12,'P',null
A,2022.02.20,9:53:47,38.41,38.43,1,1,12,'N',null
A,2022.02.20,9:53:47,38.41,38.43,2,1,12,'N',null
A,2022.02.20,9:53:47,38.41,38.44,2,1,12,'P',null
A,2022.02.20,9:53:48,38.41,38.43,2,5,12,'P',null
A,2022.02.20,9:53:48,38.41,38.44,2,1,12,'T',null
A,2022.02.20,9:53:48,38.41,38.44,1,1,12,'T',null
A,2022.02.20,9:53:48,38.41,38.43,1,1,12,'T',null
A,2022.02.20,9:53:48,38.41,38.44,1,1,12,'I',null
A,2022.02.20,9:53:48,38.41,38.44,2,1,12,'I',null
A,2022.02.20,9:53:48,38.41,38.43,2,1,12,'I',null
A,2022.02.20,9:53:48,38.41,38.43,1,1,12,'I',null
A,2022.02.20,9:53:48,38.41,38.43,1,6,12,'P',null
A,2022.02.20,9:53:48,38.41,38.44,3,6,12,'N',null
A,2022.02.20,9:53:48,38.42,38.44,1,6,12,'N',null
A,2022.02.20,9:53:48,38.41,38.43,6,6,12,'P',null
A,2022.02.20,9:53:49,38.42,38.43,1,3,12,'N',null
A,2022.02.20,9:53:49,38.41,38.43,4,1,12,'T',null
A,2022.02.20,9:53:49,38.41,38.43,7,6,12,'P',null
A,2022.02.20,9:53:49,38.41,38.43,2,3,12,'N',null
A,2022.02.20,9:53:49,38.41,38.43,2,4,12,'N',null
A,2022.02.20,9:53:49,38.41,38.42,2,3,12,'N',null
A,2022.02.20,9:53:49,38.41,38.43,1,1,12,'T',null
A,2022.02.20,9:53:49,38.41,38.42,1,3,12,'N',null
A,2022.02.20,9:53:49,38.41,38.43,6,6,12,'P',null
A,2022.02.20,9:53:50,38.41,38.42,6,3,12,'N',null
A,2022.02.20,9:53:50,38.41,38.43,7,6,12,'P',null
A,2022.02.20,9:53:51,38.41,38.42,6,4,12,'N',null
A,2022.02.20,9:53:51,38.41,38.43,2,6,12,'P',null
A,2022.02.20,9:53:51,38.41,38.42,1,1,12,'T',null
A,2022.02.20,9:53:51,38.41,38.42,2,1,12,'P',null
A,2022.02.20,9:53:51,38.4,38.42,1,1,12,'T',null
A,2022.02.20,9:53:51,38.41,38.42,1,1,12,'I',null
A,2022.02.20,9:53:51,38.4,38.42,1,1,12,'I',null
A,2022.02.20,9:53:51,38.41,38.42,1,6,12,'P',null
A,2022.02.20,9:53:51,38.4,38.42,1,6,12,'P',null
A,2022.02.20,9:53:51,38.41,38.42,6,5,12,'N',null
A,2022.02.20,9:53:51,38.4,38.42,1,2,12,'T',null
A,2022.02.20,9:53:51,38.41,38.42,6,25,12,'N',null
A,2022.02.20,9:53:51,38.4,38.42,1,2,12,'I',null
A,2022.02.20,9:53:51,38.41,38.42,6,22,12,'N',null
A,2022.02.20,9:53:51,38.41,38.42,3,22,12,'N',null
A,2022.02.20,9:53:51,38.41,38.42,3,23,12,'N',null
A,2022.02.20,9:53:51,38.39,38.42,1,2,12,'T',null
A,2022.02.20,9:53:51,38.39,38.42,1,3,12,'T',null
A,2022.02.20,9:53:51,38.39,38.42,1,6,12,'P',null
A,2022.02.20,9:53:51,38.39,38.41,1,1,12,'T',null
A,2022.02.20,9:53:51,38.39,38.42,1,2,12,'I',null
A,2022.02.20,9:53:51,38.39,38.42,1,7,12,'I',null
A,2022.02.20,9:53:51,38.39,38.42,1,2,12,'I',null
A,2022.02.20,9:53:51,38.39,38.42,1,1,12,'P',null
A,2022.02.20,9:53:51,38.41,38.42,3,25,12,'N',null
A,2022.02.20,9:53:51,38.41,38.42,2,25,12,'N',null
A,2022.02.20,9:53:52,38.4,38.42,2,25,12,'N',null
A,2022.02.20,9:53:52,38.39,38.41,1,1,12,'P',null
A,2022.02.20,9:53:52,38.39,38.41,1,1,12,'I',null
A,2022.02.20,9:53:52,38.4,38.42,1,25,12,'N',null
A,2022.02.20,9:53:52,38.4,38.41,1,1,12,'N',null
A,2022.02.20,9:53:52,38.39,38.41,4,1,12,'N',null
A,2022.02.20,9:53:52,38.39,38.41,3,1,12,'T',null
A,2022.02.20,9:53:52,38.39,38.41,2,1,12,'P',null
A,2022.02.20,9:53:52,38.39,38.41,4,3,12,'N',null
A,2022.02.20,9:53:52,38.39,38.41,2,6,12,'P',null
A,2022.02.20,9:53:52,38.39,38.41,2,1,12,'P',null
A,2022.02.20,9:53:52,38.39,38.41,4,6,12,'N',null
A,2022.02.20,9:53:52,38.39,38.41,6,6,12,'N',null
A,2022.02.20,9:53:53,38.39,38.4,1,7,12,'I',null
A,2022.02.20,9:53:53,38.39,38.41,1,1,12,'T',null
A,2022.02.20,9:53:53,38.39,38.41,1,2,12,'T',null
A,2022.02.20,9:53:53,38.39,38.41,6,7,12,'N',null
A,2022.02.20,9:53:53,38.39,38.4,1,8,12,'I',null
A,2022.02.20,9:53:53,38.39,38.4,2,1,12,'P',null
A,2022.02.20,9:53:53,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:53:53,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:53:53,38.39,38.4,1,1,12,'P',null
A,2022.02.20,9:53:53,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:53:53,38.38,38.4,2,8,12,'I',null
A,2022.02.20,9:53:53,38.38,38.4,1,8,12,'I',null
A,2022.02.20,9:53:53,38.39,38.4,6,2,12,'N',null
A,2022.02.20,9:53:53,38.39,38.4,6,3,12,'N',null
A,2022.02.20,9:53:53,38.39,38.4,3,3,12,'N',null
A,2022.02.20,9:53:53,38.39,38.4,3,4,12,'N',null
A,2022.02.20,9:53:53,38.39,38.4,2,4,12,'N',null
A,2022.02.20,9:53:54,38.39,38.4,2,8,12,'N',null
A,2022.02.20,9:53:54,38.39,38.4,2,9,12,'N',null
A,2022.02.20,9:53:57,38.39,38.4,2,8,12,'N',null
A,2022.02.20,9:53:57,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:53:57,38.38,38.39,1,1,12,'N',null
A,2022.02.20,9:53:57,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:53:57,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:53:57,38.38,38.4,1,8,12,'N',null
A,2022.02.20,9:53:57,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:53:57,38.38,38.4,4,1,12,'T',null
A,2022.02.20,9:53:57,38.38,38.4,6,8,12,'I',null
A,2022.02.20,9:53:58,38.38,38.4,3,8,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,6,1,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:53:58,38.38,38.4,7,8,12,'I',null
A,2022.02.20,9:53:58,38.38,38.4,7,1,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,8,1,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,3,1,12,'P',null
A,2022.02.20,9:53:58,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:53:58,38.39,38.4,1,8,12,'I',null
A,2022.02.20,9:53:58,38.38,38.39,3,1,12,'N',null
A,2022.02.20,9:53:58,38.39,38.4,1,1,12,'P',null
A,2022.02.20,9:53:58,38.38,38.39,4,1,12,'N',null
A,2022.02.20,9:53:58,38.39,38.4,1,21,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,3,21,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,2,21,12,'T',null
A,2022.02.20,9:53:58,38.38,38.39,4,2,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,2,8,12,'I',null
A,2022.02.20,9:53:58,38.38,38.4,1,8,12,'I',null
A,2022.02.20,9:53:58,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:53:58,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:53:58,38.38,38.39,2,1,12,'T',null
A,2022.02.20,9:53:58,38.38,38.39,1,1,12,'I',null
A,2022.02.20,9:53:58,38.38,38.39,2,1,12,'P',null
A,2022.02.20,9:53:58,38.38,38.39,1,1,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,1,21,12,'T',null
A,2022.02.20,9:53:58,38.38,38.4,1,8,12,'I',null
A,2022.02.20,9:53:58,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:53:58,38.38,38.39,4,4,12,'N',null
A,2022.02.20,9:53:58,38.38,38.39,4,3,12,'N',null
A,2022.02.20,9:53:58,38.38,38.39,4,2,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,4,8,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,4,4,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,4,4,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,3,4,12,'N',null
A,2022.02.20,9:53:58,38.38,38.39,3,1,12,'N',null
A,2022.02.20,9:53:58,38.38,38.4,3,4,12,'N',null
A,2022.02.20,9:53:59,38.38,38.4,3,1,12,'P',null
A,2022.02.20,9:53:59,38.38,38.4,3,8,12,'N',null
A,2022.02.20,9:54:00,38.38,38.4,4,8,12,'N',null
A,2022.02.20,9:54:00,38.38,38.4,4,21,12,'T',null
A,2022.02.20,9:54:02,38.38,38.39,4,1,12,'T',null
A,2022.02.20,9:54:02,38.38,38.39,1,1,12,'I',null
A,2022.02.20,9:54:02,38.38,38.39,3,1,12,'P',null
A,2022.02.20,9:54:02,38.38,38.39,1,1,12,'T',null
A,2022.02.20,9:54:02,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:54:02,38.38,38.39,2,1,12,'P',null
A,2022.02.20,9:54:02,38.38,38.39,1,1,12,'P',null
A,2022.02.20,9:54:02,37.47,38.39,20,1,12,'I',null
A,2022.02.20,9:54:02,38.37,38.39,1,1,12,'I',null
A,2022.02.20,9:54:02,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:54:02,38.38,38.4,2,8,12,'N',null
A,2022.02.20,9:54:02,38.38,38.39,2,1,12,'N',null
A,2022.02.20,9:54:02,38.37,38.39,1,2,12,'I',null
A,2022.02.20,9:54:02,38.36,38.39,1,2,12,'I',null
A,2022.02.20,9:54:03,38.36,38.39,1,1,12,'T',null
A,2022.02.20,9:54:03,38.36,38.39,1,1,12,'P',null
A,2022.02.20,9:54:03,38.36,38.39,1,21,12,'T',null
A,2022.02.20,9:54:03,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:54:03,38.37,38.39,1,2,12,'I',null
A,2022.02.20,9:54:03,38.37,38.39,4,1,12,'N',null
A,2022.02.20,9:54:03,38.36,38.39,1,1,12,'P',null
A,2022.02.20,9:54:03,38.36,38.38,1,1,12,'T',null
A,2022.02.20,9:54:03,38.36,38.38,1,1,12,'I',null
A,2022.02.20,9:54:03,38.36,38.38,1,1,12,'P',null
A,2022.02.20,9:54:03,38.37,38.39,4,2,12,'N',null
A,2022.02.20,9:54:03,38.37,38.38,4,1,12,'N',null
A,2022.02.20,9:54:03,38.37,38.38,3,1,12,'N',null
A,2022.02.20,9:54:03,38.37,38.38,2,1,12,'N',null
A,2022.02.20,9:54:03,38.36,38.38,1,1,12,'N',null
A,2022.02.20,9:54:03,38.36,38.38,1,6,12,'N',null
A,2022.02.20,9:54:04,38.36,38.38,2,1,12,'P',null
A,2022.02.20,9:54:04,38.36,38.38,1,21,12,'T',null
A,2022.02.20,9:54:04,38.36,38.37,1,1,12,'T',null
A,2022.02.20,9:54:04,38.36,38.37,1,1,12,'P',null
A,2022.02.20,9:54:04,38.37,38.38,2,6,12,'N',null
A,2022.02.20,9:54:04,38.35,38.37,1,1,12,'T',null
A,2022.02.20,9:54:04,38.35,38.37,1,1,12,'P',null
A,2022.02.20,9:54:04,38.36,38.37,1,1,12,'I',null
A,2022.02.20,9:54:04,37.47,38.37,20,1,12,'I',null
A,2022.02.20,9:54:04,38.35,38.37,1,1,12,'I',null
A,2022.02.20,9:54:04,38.37,38.38,1,6,12,'N',null
A,2022.02.20,9:54:04,38.35,38.37,6,1,12,'I',null
A,2022.02.20,9:54:04,38.35,38.37,4,1,12,'T',null
A,2022.02.20,9:54:04,38.35,38.37,2,1,12,'P',null
A,2022.02.20,9:54:04,38.35,38.38,1,6,12,'N',null
A,2022.02.20,9:54:04,38.35,38.37,8,1,12,'T',null
A,2022.02.20,9:54:05,38.35,38.37,8,21,12,'T',null
A,2022.02.20,9:54:05,38.35,38.37,3,1,12,'I',null
A,2022.02.20,9:54:06,38.35,38.38,7,6,12,'N',null
A,2022.02.20,9:54:06,38.35,38.38,6,6,12,'N',null
A,2022.02.20,9:54:06,38.35,38.37,4,21,12,'T',null
A,2022.02.20,9:54:06,38.36,38.37,1,1,12,'P',null
A,2022.02.20,9:54:06,38.36,38.38,1,6,12,'N',null
A,2022.02.20,9:54:06,38.36,38.37,1,1,12,'N',null
A,2022.02.20,9:54:06,38.35,38.37,3,2,12,'I',null
A,2022.02.20,9:54:06,38.35,38.37,1,1,12,'P',null
A,2022.02.20,9:54:06,38.35,38.37,3,1,12,'I',null
A,2022.02.20,9:54:06,38.35,38.37,4,1,12,'I',null
A,2022.02.20,9:54:09,38.36,38.37,1,2,12,'N',null
A,2022.02.20,9:54:10,38.36,38.37,1,21,12,'T',null
A,2022.02.20,9:54:10,38.36,38.38,1,6,12,'N',null
A,2022.02.20,9:54:10,38.36,38.37,1,16,12,'T',null
A,2022.02.20,9:54:10,38.36,38.37,4,16,12,'T',null
A,2022.02.20,9:54:10,38.36,38.37,5,16,12,'T',null
A,2022.02.20,9:54:10,38.35,38.38,4,1,12,'I',null
A,2022.02.20,9:54:10,38.36,38.38,1,1,12,'I',null
A,2022.02.20,9:54:10,38.36,38.38,1,4,12,'P',null
A,2022.02.20,9:54:10,38.36,38.38,4,1,12,'I',null
A,2022.02.20,9:54:10,38.36,38.38,1,7,12,'P',null
A,2022.02.20,9:54:11,38.36,38.37,5,7,12,'T',null
A,2022.02.20,9:54:11,38.36,38.37,5,3,12,'T',null
A,2022.02.20,9:54:11,38.36,38.38,5,2,12,'T',null
A,2022.02.20,9:54:11,38.36,38.39,4,1,12,'I',null
A,2022.02.20,9:54:11,38.36,38.38,1,6,12,'P',null
A,2022.02.20,9:54:11,38.36,38.39,5,1,12,'I',null
A,2022.02.20,9:54:11,38.36,38.38,10,2,12,'T',null
A,2022.02.20,9:54:11,38.36,38.38,2,6,12,'P',null
A,2022.02.20,9:54:11,38.36,38.38,2,6,12,'N',null
A,2022.02.20,9:54:11,38.36,38.38,2,5,12,'N',null
A,2022.02.20,9:54:11,38.36,38.38,7,2,12,'T',null
A,2022.02.20,9:54:11,38.37,38.38,3,2,12,'T',null
A,2022.02.20,9:54:11,38.37,38.39,3,1,12,'I',null
A,2022.02.20,9:54:11,38.37,38.38,3,1,12,'T',null
A,2022.02.20,9:54:11,38.37,38.38,1,6,12,'P',null
A,2022.02.20,9:54:11,38.37,38.39,4,1,12,'I',null
A,2022.02.20,9:54:11,38.37,38.38,1,5,12,'P',null
A,2022.02.20,9:54:11,38.36,38.38,4,5,12,'N',null
A,2022.02.20,9:54:11,38.37,38.38,1,5,12,'N',null
A,2022.02.20,9:54:11,38.37,38.38,1,4,12,'N',null
A,2022.02.20,9:54:11,38.36,38.38,2,5,12,'P',null
A,2022.02.20,9:54:11,38.37,38.38,4,1,12,'T',null
A,2022.02.20,9:54:12,38.37,38.38,3,1,12,'T',null
A,2022.02.20,9:54:12,38.36,38.38,2,1,12,'T',null
A,2022.02.20,9:54:12,38.37,38.39,3,1,12,'I',null
A,2022.02.20,9:54:12,38.37,38.39,1,1,12,'I',null
A,2022.02.20,9:54:12,38.37,38.38,2,4,12,'N',null
A,2022.02.20,9:54:12,38.37,38.38,2,1,12,'N',null
A,2022.02.20,9:54:12,38.37,38.39,2,1,12,'N',null
A,2022.02.20,9:54:12,38.37,38.38,2,5,12,'P',null
A,2022.02.20,9:54:12,38.36,38.39,2,1,12,'T',null
A,2022.02.20,9:54:12,38.36,38.38,2,1,12,'T',null
A,2022.02.20,9:54:12,38.37,38.39,2,1,12,'I',null
A,2022.02.20,9:54:12,38.37,38.39,1,1,12,'I',null
A,2022.02.20,9:54:12,38.37,38.38,3,4,12,'P',null
A,2022.02.20,9:54:12,38.37,38.38,3,3,12,'P',null
A,2022.02.20,9:54:12,38.37,38.38,3,2,12,'P',null
A,2022.02.20,9:54:12,38.37,38.39,2,1,12,'I',null
A,2022.02.20,9:54:12,38.37,38.38,3,1,12,'P',null
A,2022.02.20,9:54:12,38.37,38.39,2,1,12,'N',null
A,2022.02.20,9:54:13,38.37,38.39,3,1,12,'P',null
A,2022.02.20,9:54:13,38.37,38.39,3,1,12,'I',null
A,2022.02.20,9:54:13,38.37,38.41,3,1,12,'I',null
A,2022.02.20,9:54:13,38.37,38.4,4,1,12,'P',null
A,2022.02.20,9:54:13,38.36,38.39,2,1,12,'T',null
A,2022.02.20,9:54:13,38.36,38.4,2,1,12,'T',null
A,2022.02.20,9:54:13,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:54:13,38.37,38.4,4,1,12,'T',null
A,2022.02.20,9:54:13,38.37,38.4,3,1,12,'I',null
A,2022.02.20,9:54:13,38.38,38.4,1,1,12,'I',null
A,2022.02.20,9:54:13,38.37,38.39,2,1,12,'N',null
A,2022.02.20,9:54:13,38.38,38.39,1,1,12,'N',null
A,2022.02.20,9:54:13,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:54:13,38.38,38.4,2,1,12,'I',null
A,2022.02.20,9:54:13,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:54:13,38.38,38.4,2,1,12,'T',null
A,2022.02.20,9:54:13,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:54:13,38.38,38.4,3,1,12,'P',null
A,2022.02.20,9:54:13,38.38,38.4,3,1,12,'I',null
A,2022.02.20,9:54:13,38.38,38.4,3,1,12,'T',null
A,2022.02.20,9:54:13,38.38,38.4,1,1,12,'N',null
A,2022.02.20,9:54:13,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:54:13,38.39,38.41,1,1,12,'T',null
A,2022.02.20,9:54:13,38.38,38.4,2,1,12,'I',null
A,2022.02.20,9:54:13,38.39,38.4,1,1,12,'I',null
A,2022.02.20,9:54:13,38.39,38.41,1,1,12,'I',null
A,2022.02.20,9:54:13,38.39,38.41,1,1,12,'P',null
A,2022.02.20,9:54:13,38.39,38.41,2,1,12,'I',null
A,2022.02.20,9:54:14,38.39,38.41,1,6,12,'P',null
A,2022.02.20,9:54:14,38.37,38.41,5,4,12,'N',null
A,2022.02.20,9:54:14,38.39,38.41,1,1,12,'I',null
A,2022.02.20,9:54:14,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:54:14,38.38,38.41,1,4,12,'N',null
A,2022.02.20,9:54:14,38.39,38.41,1,4,12,'N',null
A,2022.02.20,9:54:14,38.39,38.41,1,1,12,'T',null
A,2022.02.20,9:54:14,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:54:14,38.39,38.41,2,4,12,'N',null
A,2022.02.20,9:54:15,38.38,38.41,2,1,12,'I',null
A,2022.02.20,9:54:15,38.38,38.4,2,1,12,'T',null
A,2022.02.20,9:54:15,38.38,38.41,3,6,12,'P',null
A,2022.02.20,9:54:15,38.39,38.41,1,4,12,'N',null
A,2022.02.20,9:54:15,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:54:15,38.38,38.4,1,2,12,'T',null
A,2022.02.20,9:54:15,38.38,38.4,4,2,12,'T',null
A,2022.02.20,9:54:15,38.38,38.4,2,1,12,'I',null
A,2022.02.20,9:54:15,38.38,38.4,1,1,12,'I',null
A,2022.02.20,9:54:15,38.38,38.4,4,1,12,'I',null
A,2022.02.20,9:54:15,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:54:15,38.38,38.41,1,4,12,'N',null
A,2022.02.20,9:54:15,38.38,38.39,4,9,12,'T',null
A,2022.02.20,9:54:15,38.38,38.39,3,9,12,'T',null
A,2022.02.20,9:54:15,38.38,38.4,3,1,12,'I',null
A,2022.02.20,9:54:15,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:54:15,38.38,38.39,3,10,12,'T',null
A,2022.02.20,9:54:15,38.38,38.39,1,1,12,'P',null
A,2022.02.20,9:54:15,38.38,38.39,3,1,12,'I',null
A,2022.02.20,9:54:15,38.37,38.39,3,1,12,'P',null
A,2022.02.20,9:54:15,38.37,38.39,1,10,12,'T',null
A,2022.02.20,9:54:15,38.38,38.39,2,1,12,'I',null
A,2022.02.20,9:54:15,38.36,38.39,1,1,12,'I',null
A,2022.02.20,9:54:15,38.35,38.39,1,1,12,'I',null
A,2022.02.20,9:54:15,38.37,38.39,4,10,12,'T',null
A,2022.02.20,9:54:15,38.37,38.39,7,10,12,'T',null
A,2022.02.20,9:54:15,38.37,38.39,3,1,12,'I',null
A,2022.02.20,9:54:15,38.38,38.4,1,1,12,'N',null
A,2022.02.20,9:54:15,38.37,38.4,5,1,12,'N',null
A,2022.02.20,9:54:15,38.37,38.39,4,10,12,'T',null
A,2022.02.20,9:54:15,38.38,38.39,2,1,12,'P',null
A,2022.02.20,9:54:16,38.37,38.4,4,1,12,'N',null
A,2022.02.20,9:54:16,38.37,38.39,4,1,12,'N',null
A,2022.02.20,9:54:16,38.37,38.39,3,1,12,'N',null
A,2022.02.20,9:54:17,38.37,38.39,5,10,12,'T',null
A,2022.02.20,9:54:17,38.37,38.39,3,2,12,'N',null
A,2022.02.20,9:54:19,38.37,38.39,4,10,12,'T',null
A,2022.02.20,9:54:19,38.37,38.39,2,1,12,'P',null
A,2022.02.20,9:54:19,38.37,38.39,8,10,12,'T',null
A,2022.02.20,9:54:19,38.36,38.39,1,1,12,'P',null
A,2022.02.20,9:54:19,38.37,38.39,8,11,12,'T',null
A,2022.02.20,9:54:20,38.36,38.39,1,6,12,'P',null
A,2022.02.20,9:54:20,38.37,38.38,8,1,12,'T',null
A,2022.02.20,9:54:20,38.35,38.39,1,6,12,'P',null
A,2022.02.20,9:54:20,38.37,38.38,4,1,12,'T',null
A,2022.02.20,9:54:20,38.35,38.38,1,1,12,'P',null
A,2022.02.20,9:54:20,38.37,38.38,3,1,12,'I',null
A,2022.02.20,9:54:20,38.37,38.38,1,1,12,'T',null
A,2022.02.20,9:54:20,38.35,38.38,1,1,12,'I',null
A,2022.02.20,9:54:20,38.34,38.38,1,1,12,'I',null
A,2022.02.20,9:54:20,38.38,38.39,2,2,12,'N',null
A,2022.02.20,9:54:20,38.34,38.38,1,1,12,'P',null
A,2022.02.20,9:54:20,38.38,38.39,3,2,12,'N',null
A,2022.02.20,9:54:20,38.36,38.38,1,1,12,'P',null
A,2022.02.20,9:54:20,38.36,38.38,1,1,12,'I',null
A,2022.02.20,9:54:20,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:54:20,38.37,38.38,2,1,12,'T',null
A,2022.02.20,9:54:20,38.37,38.39,2,11,12,'T',null
A,2022.02.20,9:54:20,38.38,38.39,1,11,12,'T',null
A,2022.02.20,9:54:20,38.37,38.38,1,1,12,'I',null
A,2022.02.20,9:54:20,38.37,38.39,1,1,12,'I',null
A,2022.02.20,9:54:20,38.38,38.39,2,2,12,'N',null
A,2022.02.20,9:54:20,38.37,38.39,2,11,12,'T',null
A,2022.02.20,9:54:20,38.37,38.39,3,2,12,'N',null
A,2022.02.20,9:54:20,38.37,38.38,2,1,12,'T',null
A,2022.02.20,9:54:20,38.37,38.38,1,1,12,'P',null
A,2022.02.20,9:54:20,38.37,38.38,1,1,12,'I',null
A,2022.02.20,9:54:20,38.37,38.38,3,2,12,'N',null
A,2022.02.20,9:54:20,38.37,38.38,4,2,12,'N',null
A,2022.02.20,9:54:21,38.37,38.38,1,2,12,'N',null
A,2022.02.20,9:54:21,38.37,38.38,1,3,12,'N',null
A,2022.02.20,9:54:22,38.37,38.38,1,1,12,'T',null
A,2022.02.20,9:54:22,38.36,38.38,1,1,12,'I',null
A,2022.02.20,9:54:22,38.36,38.38,1,1,12,'P',null
A,2022.02.20,9:54:22,38.37,38.38,3,3,12,'N',null
A,2022.02.20,9:54:22,38.37,38.38,1,1,12,'P',null
A,2022.02.20,9:54:22,38.37,38.38,2,1,12,'T',null
A,2022.02.20,9:54:22,38.37,38.38,1,1,12,'I',null
A,2022.02.20,9:54:22,38.37,38.39,1,1,12,'I',null
A,2022.02.20,9:54:22,38.37,38.39,2,2,12,'T',null
A,2022.02.20,9:54:22,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:54:22,38.37,38.39,6,2,12,'T',null
A,2022.02.20,9:54:22,38.37,38.39,4,1,12,'I',null
A,2022.02.20,9:54:22,38.37,38.39,2,1,12,'P',null
A,2022.02.20,9:54:22,38.37,38.39,7,2,12,'T',null
A,2022.02.20,9:54:22,38.37,38.38,2,3,12,'N',null
A,2022.02.20,9:54:22,38.37,38.38,2,2,12,'N',null
A,2022.02.20,9:54:22,38.37,38.39,5,1,12,'I',null
A,2022.02.20,9:54:22,38.37,38.38,3,2,12,'N',null
A,2022.02.20,9:54:22,38.37,38.38,4,2,12,'N',null
A,2022.02.20,9:54:22,38.38,38.39,1,2,12,'T',null
A,2022.02.20,9:54:22,38.37,38.39,2,1,12,'I',null
A,2022.02.20,9:54:22,38.37,38.39,3,1,12,'I',null
A,2022.02.20,9:54:23,38.38,38.39,2,2,12,'T',null
A,2022.02.20,9:54:23,38.38,38.39,2,1,12,'T',null
A,2022.02.20,9:54:23,38.38,38.39,1,1,12,'T',null
