symbol,date,time,bid,ofr,bidsiz,ofrsiz,mode,ex,mmid,ts
A,2022.02.20,09:53:25,38.439999999999997,38.46,1,1,12,'I',null,2022.02.20T14:53:25
A,2022.02.20,09:53:25,38.439999999999997,38.450000000000002,2,1,12,'T',null,2022.02.20T14:53:25
A,2022.02.20,09:53:25,38.439999999999997,38.46,5,1,12,'P',null,2022.02.20T14:53:25
A,2022.02.20,09:53:25,38.439999999999997,38.46,6,1,12,'P',null,2022.02.20T14:53:25
A,2022.02.20,09:53:25,38.439999999999997,38.46,5,1,12,'P',null,2022.02.20T14:53:25
A,2022.02.20,09:53:25,38.439999999999997,38.450000000000002,1,1,12,'T',null,2022.02.20T14:53:25
A,2022.02.20,09:53:26,38.429999999999999,38.450000000000002,5,2,12,'N',null,2022.02.20T14:53:26
A,2022.02.20,09:53:26,38.439999999999997,38.450000000000002,1,2,12,'N',null,2022.02.20T14:53:26
A,2022.02.20,09:53:26,38.439999999999997,38.450000000000002,4,1,12,'N',null,2022.02.20T14:53:26
A,2022.02.20,09:53:26,38.439999999999997,38.450000000000002,5,1,12,'N',null,2022.02.20T14:53:26
A,2022.02.20,09:53:27,38.439999999999997,38.46,1,1,12,'T',null,2022.02.20T14:53:27
A,2022.02.20,09:53:27,38.439999999999997,38.450000000000002,1,1,12,'T',null,2022.02.20T14:53:27
A,2022.02.20,09:53:27,38.439999999999997,38.46,2,1,12,'I',null,2022.02.20T14:53:27
A,2022.02.20,09:53:27,38.439999999999997,38.450000000000002,3,1,12,'N',null,2022.02.20T14:53:27
A,2022.02.20,09:53:27,38.439999999999997,38.46,1,1,12,'P',null,2022.02.20T14:53:27
A,2022.02.20,09:53:27,38.439999999999997,38.46,1,1,12,'I',null,2022.02.20T14:53:27
A,2022.02.20,09:53:28,38.439999999999997,38.46,5,1,12,'P',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.439999999999997,38.46,2,1,12,'I',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.439999999999997,38.46,1,1,12,'T',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.439999999999997,38.46,1,1,12,'I',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.429999999999999,38.46,1,1,12,'I',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.429999999999999,38.46,3,1,12,'T',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.429999999999999,38.46,1,1,12,'P',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.429999999999999,38.46,2,1,12,'T',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.420000000000001,38.46,1,1,12,'I',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.420000000000001,38.46,1,1,12,'P',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.429999999999999,38.450000000000002,2,1,12,'T',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.420000000000001,38.450000000000002,1,1,12,'I',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.409999999999996,38.450000000000002,1,1,12,'I',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.409999999999996,38.450000000000002,1,6,12,'P',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.439999999999997,38.450000000000002,4,1,12,'N',null,2022.02.20T14:53:28
A,2022.02.20,09:53:28,38.439999999999997,38.450000000000002,4,2,12,'N',null,2022.02.20T14:53:28
A,2022.02.20,09:53:29,38.409999999999996,38.450000000000002,1,2,12,'I',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,4,3,12,'N',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,2,1,12,'T',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.409999999999996,38.450000000000002,1,1,12,'I',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.409999999999996,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.399999999999998,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,2,2,12,'T',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.409999999999996,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.399999999999998,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.399999999999998,38.439999999999997,1,2,12,'I',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,4,4,12,'N',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,4,5,12,'N',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.429999999999999,38.439999999999997,3,5,12,'N',null,2022.02.20T14:53:29
A,2022.02.20,09:53:29,38.399999999999998,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:29
A,2022.02.20,09:53:30,38.399999999999998,38.439999999999997,1,6,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.439999999999997,1,6,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.399999999999998,38.439999999999997,1,6,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.439999999999997,1,3,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.380000000000002,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.380000000000002,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.439999999999997,1,2,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.439999999999997,1,3,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.39,38.439999999999997,1,5,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,37.469999999999998,38.439999999999997,20,5,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.380000000000002,38.439999999999997,1,5,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.399999999999998,38.439999999999997,1,5,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,5,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,4,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.399999999999998,38.439999999999997,1,2,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,2,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,3,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.409999999999996,38.439999999999997,1,2,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,1,2,12,'I',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,3,5,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,3,5,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,3,6,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,3,5,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,3,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,5,1,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,2,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,6,1,12,'P',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.429999999999999,3,1,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.429999999999999,3,4,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,2,3,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.439999999999997,2,2,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.429999999999999,2,1,12,'T',null,2022.02.20T14:53:30
A,2022.02.20,09:53:30,38.420000000000001,38.429999999999999,3,3,12,'N',null,2022.02.20T14:53:30
A,2022.02.20,09:53:31,38.420000000000001,38.439999999999997,2,1,12,'P',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,3,2,12,'N',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,1,2,12,'T',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,4,2,12,'N',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,1,1,12,'I',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,1,6,12,'P',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,2,2,12,'T',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,2,1,12,'I',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,2,6,12,'P',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,4,3,12,'N',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,2,12,'T',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,1,12,'I',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,6,12,'I',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,6,12,'P',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,7,12,'I',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,2,12,'I',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,3,3,12,'N',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.420000000000001,38.429999999999999,2,3,12,'N',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,1,1,12,'P',null,2022.02.20T14:53:31
A,2022.02.20,09:53:31,38.409999999999996,38.429999999999999,2,3,12,'N',null,2022.02.20T14:53:31
A,2022.02.20,09:53:32,38.409999999999996,38.429999999999999,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.420000000000001,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.420000000000001,1,1,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.420000000000001,38.429999999999999,2,3,12,'N',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,1,1,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.420000000000001,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.429999999999999,1,3,12,'N',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.420000000000001,1,1,12,'N',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,1,6,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,1,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.420000000000001,1,6,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.409999999999996,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.409999999999996,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.420000000000001,1,7,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,37.469999999999998,38.420000000000001,20,7,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,7,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,8,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.420000000000001,1,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,7,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.399999999999998,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.399999999999998,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,9,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,8,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,4,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,37.469999999999998,38.420000000000001,20,4,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.420000000000001,1,4,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.39,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.420000000000001,1,2,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.420000000000001,1,1,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.420000000000001,1,5,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,3,1,12,'N',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.399999999999998,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.359999999999999,38.409999999999996,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.409999999999996,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.409999999999996,1,2,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.409999999999996,2,2,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.409999999999996,1,2,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.399999999999998,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.409999999999996,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.409999999999996,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,2,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.409999999999996,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,1,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,2,1,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.39,38.420000000000001,2,6,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,6,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.369999999999997,38.409999999999996,1,1,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.380000000000002,38.409999999999996,1,5,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.409999999999996,1,5,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,1,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,5,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,3,1,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,7,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,3,2,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.420000000000001,1,2,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.420000000000001,1,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,2,12,'T',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.409999999999996,38.420000000000001,1,6,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,1,6,12,'I',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,3,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,7,6,12,'P',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,3,2,12,'N',null,2022.02.20T14:53:32
A,2022.02.20,09:53:32,38.399999999999998,38.420000000000001,2,2,12,'N',null,2022.02.20T14:53:32
A,2022.02.20,09:53:33,38.399999999999998,38.420000000000001,4,2,12,'T',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.420000000000001,1,2,12,'T',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.399999999999998,38.420000000000001,6,6,12,'I',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.420000000000001,1,6,12,'I',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.420000000000001,1,1,12,'I',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.429999999999999,1,1,12,'I',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.420000000000001,1,6,12,'P',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.420000000000001,1,5,12,'P',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.399999999999998,38.420000000000001,1,2,12,'N',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.429999999999999,5,1,12,'P',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.399999999999998,38.420000000000001,2,1,12,'N',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.399999999999998,38.429999999999999,2,3,12,'N',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.429999999999999,1,3,12,'N',null,2022.02.20T14:53:33
A,2022.02.20,09:53:33,38.409999999999996,38.429999999999999,2,3,12,'N',null,2022.02.20T14:53:33
A,2022.02.20,09:53:34,38.409999999999996,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.409999999999996,38.420000000000001,1,1,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.409999999999996,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.409999999999996,38.429999999999999,1,2,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.409999999999996,38.429999999999999,4,2,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.429999999999999,1,2,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.429999999999999,1,1,12,'I',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.429999999999999,1,1,12,'P',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:34,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:53:34
A,2022.02.20,09:53:35,38.420000000000001,38.429999999999999,1,1,12,'T',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,5,1,12,'P',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,2,1,12,'I',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.409999999999996,38.429999999999999,2,2,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.429999999999999,1,2,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,1,2,12,'T',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,1,2,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,5,6,12,'P',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,5,7,12,'P',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.429999999999999,1,1,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.429999999999999,2,1,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,4,1,12,'T',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,6,1,12,'I',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,3,2,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,2,2,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:35,38.420000000000001,38.439999999999997,5,2,12,'N',null,2022.02.20T14:53:35
A,2022.02.20,09:53:36,38.420000000000001,38.439999999999997,4,2,12,'T',null,2022.02.20T14:53:36
A,2022.02.20,09:53:36,38.420000000000001,38.439999999999997,4,3,12,'T',null,2022.02.20T14:53:36
A,2022.02.20,09:53:36,38.420000000000001,38.439999999999997,1,3,12,'T',null,2022.02.20T14:53:36
A,2022.02.20,09:53:36,38.420000000000001,38.439999999999997,1,6,12,'I',null,2022.02.20T14:53:36
A,2022.02.20,09:53:36,38.420000000000001,38.439999999999997,5,3,12,'T',null,2022.02.20T14:53:36
A,2022.02.20,09:53:37,38.420000000000001,38.439999999999997,9,2,12,'N',null,2022.02.20T14:53:37
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,8,3,12,'T',null,2022.02.20T14:53:38
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:38
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,6,1,12,'I',null,2022.02.20T14:53:38
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,8,2,12,'T',null,2022.02.20T14:53:38
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,8,1,12,'T',null,2022.02.20T14:53:38
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,8,2,12,'T',null,2022.02.20T14:53:38
A,2022.02.20,09:53:38,38.420000000000001,38.439999999999997,8,3,12,'T',null,2022.02.20T14:53:38
A,2022.02.20,09:53:39,38.420000000000001,38.439999999999997,5,2,12,'P',null,2022.02.20T14:53:39
A,2022.02.20,09:53:40,38.420000000000001,38.439999999999997,7,1,12,'I',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.429999999999999,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.429999999999999,38.450000000000002,1,1,12,'I',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.450000000000002,8,1,12,'T',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.429999999999999,38.450000000000002,1,1,12,'T',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.429999999999999,38.439999999999997,1,1,12,'P',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.429999999999999,38.450000000000002,1,1,12,'P',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.450000000000002,2,1,12,'P',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.450000000000002,2,1,12,'I',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.439999999999997,2,1,12,'I',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.439999999999997,2,1,12,'P',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.450000000000002,2,1,12,'T',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.450000000000002,1,1,12,'T',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.439999999999997,1,1,12,'I',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.420000000000001,38.439999999999997,5,1,12,'P',null,2022.02.20T14:53:40
A,2022.02.20,09:53:40,38.429999999999999,38.450000000000002,1,1,12,'T',null,2022.02.20T14:53:40
