tag,ts,value
motor.C17156C.m30,2022.11.05T15:43:10.265,2
motor.C17156C.m36,2022.11.05T15:43:10.265,2
motor.C17156C.m37,2022.11.05T15:43:10.265,2
motor.C17156C.m8,2022.11.05T15:43:10.265,2
motor.C17156C.m9,2022.11.05T15:43:10.265,2
motor.C17156G.m1,2022.11.05T15:43:10.734,2
motor.C17156G.m104,2022.11.05T15:43:10.734,2
motor.C17156G.m124,2022.11.05T15:43:10.734,2
motor.C17156G.m131,2022.11.05T15:43:10.734,2
motor.C17156G.m146,2022.11.05T15:43:10.734,2
motor.C17156G.m153,2022.11.05T15:43:10.734,0
motor.C17156G.m175,2022.11.05T15:43:10.734,0
motor.C17156G.m182,2022.11.05T15:43:10.734,0
motor.C17156G.m204,2022.11.05T15:43:10.734,0
motor.C17156G.m211,2022.11.05T15:43:10.734,0
motor.C17156G.m43,2022.11.05T15:43:10.734,0
motor.C17156G.m56,2022.11.05T15:43:10.734,0
motor.C17156G.m70,2022.11.05T15:43:10.734,0
motor.C17156G.m77,2022.11.05T15:43:10.734,0
motor.C17156G.m97,2022.11.05T15:43:10.734,0
motor.C17156B.m1,2022.11.05T15:43:12.750,2
motor.C17156B.m104,2022.11.05T15:43:12.750,1
motor.C17156B.m124,2022.11.05T15:43:12.750,2
motor.C17156B.m131,2022.11.05T15:43:12.750,1
motor.C17156B.m146,2022.11.05T15:43:12.750,0
motor.C17156B.m153,2022.11.05T15:43:12.750,2
motor.C17156B.m175,2022.11.05T15:43:12.750,1
motor.C17156B.m182,2022.11.05T15:43:12.750,1
motor.C17156B.m204,2022.11.05T15:43:12.750,2
motor.C17156B.m211,2022.11.05T15:43:12.750,1
motor.C17156B.m224,2022.11.05T15:43:12.750,1
motor.C17156B.m56,2022.11.05T15:43:12.750,2
motor.C17156B.m70,2022.11.05T15:43:12.750,2
motor.C17156B.m77,2022.11.05T15:43:12.750,1
motor.C17156B.m97,2022.11.05T15:43:12.750,2
motor.C17156D.m11,2022.11.05T15:43:14.390,2
motor.C17156D.m78,2022.11.05T15:43:14.390,1
motor.C17156D.m99,2022.11.05T15:43:14.390,2
motor.C17156E.m37,2022.11.05T15:43:14.421,2
motor.C17156C.m1,2022.11.05T15:43:15.265,2
motor.C17156C.m15,2022.11.05T15:43:15.265,1
motor.C17156C.m16,2022.11.05T15:43:15.265,1
motor.C17156C.m2,2022.11.05T15:43:15.265,1
motor.C17156C.m22,2022.11.05T15:43:15.265,2
motor.C17156C.m23,2022.11.05T15:43:15.265,1
motor.C17156C.m29,2022.11.05T15:43:15.265,2
motor.C17156C.m30,2022.11.05T15:43:15.265,2
motor.C17156C.m36,2022.11.05T15:43:15.265,2
motor.C17156C.m37,2022.11.05T15:43:15.265,2
motor.C17156C.m8,2022.11.05T15:43:15.265,2
motor.C17156C.m9,2022.11.05T15:43:15.265,2
motor.C17156G.m1,2022.11.05T15:43:15.734,2
motor.C17156G.m104,2022.11.05T15:43:15.734,2
motor.C17156G.m124,2022.11.05T15:43:15.734,2
motor.C17156G.m131,2022.11.05T15:43:15.734,2
motor.C17156G.m146,2022.11.05T15:43:15.734,2
motor.C17156G.m153,2022.11.05T15:43:15.734,0
motor.C17156G.m175,2022.11.05T15:43:15.734,0
motor.C17156G.m182,2022.11.05T15:43:15.734,0
motor.C17156G.m204,2022.11.05T15:43:15.734,0
motor.C17156G.m211,2022.11.05T15:43:15.734,0
motor.C17156G.m43,2022.11.05T15:43:15.734,0
motor.C17156G.m56,2022.11.05T15:43:15.734,0
motor.C17156G.m70,2022.11.05T15:43:15.734,0
motor.C17156G.m77,2022.11.05T15:43:15.734,0
motor.C17156G.m97,2022.11.05T15:43:15.734,0
motor.C17156B.m1,2022.11.05T15:43:17.750,2
motor.C17156B.m104,2022.11.05T15:43:17.750,1
motor.C17156B.m124,2022.11.05T15:43:17.750,2
motor.C17156B.m131,2022.11.05T15:43:17.750,1
motor.C17156B.m146,2022.11.05T15:43:17.750,0
motor.C17156B.m153,2022.11.05T15:43:17.750,2
motor.C17156B.m175,2022.11.05T15:43:17.750,1
motor.C17156B.m182,2022.11.05T15:43:17.750,1
motor.C17156B.m204,2022.11.05T15:43:17.750,2
motor.C17156B.m211,2022.11.05T15:43:17.750,1
motor.C17156B.m224,2022.11.05T15:43:17.750,2
motor.C17156B.m56,2022.11.05T15:43:17.750,2
motor.C17156B.m70,2022.11.05T15:43:17.750,2
motor.C17156B.m77,2022.11.05T15:43:17.750,1
motor.C17156B.m97,2022.11.05T15:43:17.750,1
motor.C17156D.m11,2022.11.05T15:43:19.390,2
motor.C17156D.m78,2022.11.05T15:43:19.390,1
motor.C17156D.m99,2022.11.05T15:43:19.390,2
motor.C17156C.m1,2022.11.05T15:43:20.265,2
motor.C17156C.m15,2022.11.05T15:43:20.265,1
motor.C17156C.m16,2022.11.05T15:43:20.265,1
motor.C17156C.m2,2022.11.05T15:43:20.265,1
motor.C17156C.m22,2022.11.05T15:43:20.265,2
motor.C17156C.m23,2022.11.05T15:43:20.265,1
motor.C17156C.m29,2022.11.05T15:43:20.265,2
motor.C17156C.m30,2022.11.05T15:43:20.265,2
motor.C17156C.m36,2022.11.05T15:43:20.265,2
motor.C17156C.m37,2022.11.05T15:43:20.265,2
motor.C17156C.m8,2022.11.05T15:43:20.265,2
motor.C17156C.m9,2022.11.05T15:43:20.265,2
motor.C17156E.m37,2022.11.05T15:43:20.421,2
motor.C17156G.m1,2022.11.05T15:43:20.734,2
motor.C17156G.m104,2022.11.05T15:43:20.734,2
motor.C17156G.m124,2022.11.05T15:43:20.734,2
motor.C17156G.m131,2022.11.05T15:43:20.734,2
motor.C17156G.m146,2022.11.05T15:43:20.734,2
motor.C17156G.m153,2022.11.05T15:43:20.734,0
motor.C17156G.m175,2022.11.05T15:43:20.734,0
motor.C17156G.m182,2022.11.05T15:43:20.734,0
motor.C17156G.m204,2022.11.05T15:43:20.734,0
motor.C17156G.m211,2022.11.05T15:43:20.734,0
motor.C17156G.m43,2022.11.05T15:43:20.734,0
motor.C17156G.m56,2022.11.05T15:43:20.734,0
motor.C17156G.m70,2022.11.05T15:43:20.734,0
motor.C17156G.m77,2022.11.05T15:43:20.734,0
motor.C17156G.m97,2022.11.05T15:43:20.734,0
motor.C17156B.m1,2022.11.05T15:43:22.750,2
motor.C17156B.m104,2022.11.05T15:43:22.750,1
motor.C17156B.m124,2022.11.05T15:43:22.750,2
motor.C17156B.m131,2022.11.05T15:43:22.750,1
motor.C17156B.m146,2022.11.05T15:43:22.750,0
motor.C17156B.m153,2022.11.05T15:43:22.750,2
motor.C17156B.m175,2022.11.05T15:43:22.750,2
motor.C17156B.m182,2022.11.05T15:43:22.750,1
motor.C17156B.m204,2022.11.05T15:43:22.750,2
motor.C17156B.m211,2022.11.05T15:43:22.750,1
motor.C17156B.m224,2022.11.05T15:43:22.750,2
motor.C17156B.m56,2022.11.05T15:43:22.750,1
motor.C17156B.m70,2022.11.05T15:43:22.750,2
motor.C17156B.m77,2022.11.05T15:43:22.750,1
motor.C17156B.m97,2022.11.05T15:43:22.750,1
motor.C17156D.m11,2022.11.05T15:43:24.390,2
motor.C17156D.m78,2022.11.05T15:43:24.390,1
motor.C17156D.m99,2022.11.05T15:43:24.390,2
motor.C17156C.m1,2022.11.05T15:43:25.265,2
motor.C17156C.m15,2022.11.05T15:43:25.265,1
motor.C17156C.m16,2022.11.05T15:43:25.265,1
motor.C17156C.m2,2022.11.05T15:43:25.265,1
motor.C17156C.m22,2022.11.05T15:43:25.265,2
motor.C17156C.m23,2022.11.05T15:43:25.265,1
motor.C17156C.m29,2022.11.05T15:43:25.265,2
motor.C17156C.m30,2022.11.05T15:43:25.265,2
motor.C17156C.m36,2022.11.05T15:43:25.265,2
motor.C17156C.m37,2022.11.05T15:43:25.265,2
motor.C17156C.m8,2022.11.05T15:43:25.265,2
motor.C17156C.m9,2022.11.05T15:43:25.265,2
motor.C17156G.m1,2022.11.05T15:43:25.734,2
motor.C17156G.m104,2022.11.05T15:43:25.734,2
motor.C17156G.m124,2022.11.05T15:43:25.734,2
motor.C17156G.m131,2022.11.05T15:43:25.734,2
motor.C17156G.m146,2022.11.05T15:43:25.734,2
motor.C17156G.m153,2022.11.05T15:43:25.734,0
motor.C17156G.m175,2022.11.05T15:43:25.734,0
motor.C17156G.m182,2022.11.05T15:43:25.734,0
motor.C17156G.m204,2022.11.05T15:43:25.734,0
motor.C17156G.m211,2022.11.05T15:43:25.734,0
motor.C17156G.m43,2022.11.05T15:43:25.734,0
motor.C17156G.m56,2022.11.05T15:43:25.734,0
motor.C17156G.m70,2022.11.05T15:43:25.734,0
motor.C17156G.m77,2022.11.05T15:43:25.734,0
motor.C17156G.m97,2022.11.05T15:43:25.734,0
motor.C17156E.m37,2022.11.05T15:43:26.421,2
motor.C17156B.m1,2022.11.05T15:43:27.750,2
motor.C17156B.m104,2022.11.05T15:43:27.750,1
motor.C17156B.m124,2022.11.05T15:43:27.750,2
motor.C17156B.m131,2022.11.05T15:43:27.750,1
motor.C17156B.m146,2022.11.05T15:43:27.750,0
motor.C17156B.m153,2022.11.05T15:43:27.750,2
motor.C17156B.m175,2022.11.05T15:43:27.750,2
motor.C17156B.m182,2022.11.05T15:43:27.750,1
motor.C17156B.m204,2022.11.05T15:43:27.750,2
motor.C17156B.m211,2022.11.05T15:43:27.750,1
motor.C17156B.m224,2022.11.05T15:43:27.750,2
motor.C17156B.m56,2022.11.05T15:43:27.750,1
motor.C17156B.m70,2022.11.05T15:43:27.750,2
motor.C17156B.m77,2022.11.05T15:43:27.750,2
motor.C17156B.m97,2022.11.05T15:43:27.750,1
motor.C17156D.m11,2022.11.05T15:43:29.390,2
motor.C17156D.m78,2022.11.05T15:43:29.390,1
motor.C17156D.m99,2022.11.05T15:43:29.390,2
motor.C17156C.m1,2022.11.05T15:43:30.265,2
motor.C17156C.m15,2022.11.05T15:43:30.265,1
motor.C17156C.m16,2022.11.05T15:43:30.265,1
motor.C17156C.m2,2022.11.05T15:43:30.265,1
motor.C17156C.m22,2022.11.05T15:43:30.265,2
motor.C17156C.m23,2022.11.05T15:43:30.265,1
motor.C17156C.m29,2022.11.05T15:43:30.265,2
motor.C17156C.m30,2022.11.05T15:43:30.265,2
motor.C17156C.m36,2022.11.05T15:43:30.265,2
motor.C17156C.m37,2022.11.05T15:43:30.265,2
motor.C17156C.m8,2022.11.05T15:43:30.265,2
motor.C17156C.m9,2022.11.05T15:43:30.265,2
motor.C17156G.m1,2022.11.05T15:43:30.734,2
motor.C17156G.m104,2022.11.05T15:43:30.734,2
motor.C17156G.m124,2022.11.05T15:43:30.734,2
motor.C17156G.m131,2022.11.05T15:43:30.734,2
motor.C17156G.m146,2022.11.05T15:43:30.734,2
motor.C17156G.m153,2022.11.05T15:43:30.734,0
motor.C17156G.m175,2022.11.05T15:43:30.734,0
motor.C17156G.m182,2022.11.05T15:43:30.734,0
motor.C17156G.m204,2022.11.05T15:43:30.734,0
motor.C17156G.m211,2022.11.05T15:43:30.734,0
motor.C17156G.m43,2022.11.05T15:43:30.734,0
motor.C17156G.m56,2022.11.05T15:43:30.734,0
motor.C17156G.m70,2022.11.05T15:43:30.734,0
motor.C17156G.m77,2022.11.05T15:43:30.734,0
motor.C17156G.m97,2022.11.05T15:43:30.734,0
motor.C17156E.m37,2022.11.05T15:43:32.421,2
motor.C17156B.m1,2022.11.05T15:43:32.750,2
motor.C17156B.m104,2022.11.05T15:43:32.750,1
motor.C17156B.m124,2022.11.05T15:43:32.750,2
motor.C17156B.m131,2022.11.05T15:43:32.750,1
motor.C17156B.m146,2022.11.05T15:43:32.750,0
motor.C17156B.m153,2022.11.05T15:43:32.750,2
motor.C17156B.m175,2022.11.05T15:43:32.750,2
motor.C17156B.m182,2022.11.05T15:43:32.750,1
motor.C17156B.m204,2022.11.05T15:43:32.750,2
motor.C17156B.m211,2022.11.05T15:43:32.750,1
motor.C17156B.m224,2022.11.05T15:43:32.750,2
motor.C17156B.m56,2022.11.05T15:43:32.750,1
motor.C17156B.m70,2022.11.05T15:43:32.750,2
motor.C17156B.m77,2022.11.05T15:43:32.750,2
motor.C17156B.m97,2022.11.05T15:43:32.750,1
motor.C17156D.m11,2022.11.05T15:43:34.390,2
motor.C17156D.m78,2022.11.05T15:43:34.390,1
motor.C17156D.m99,2022.11.05T15:43:34.390,2
motor.C17156C.m1,2022.11.05T15:43:35.265,2
motor.C17156C.m15,2022.11.05T15:43:35.265,2
motor.C17156C.m16,2022.11.05T15:43:35.265,1
motor.C17156C.m2,2022.11.05T15:43:35.265,1
motor.C17156C.m22,2022.11.05T15:43:35.265,2
motor.C17156C.m23,2022.11.05T15:43:35.265,1
motor.C17156C.m29,2022.11.05T15:43:35.265,2
motor.C17156C.m30,2022.11.05T15:43:35.265,2
motor.C17156C.m36,2022.11.05T15:43:35.265,2
motor.C17156C.m37,2022.11.05T15:43:35.265,2
motor.C17156C.m8,2022.11.05T15:43:35.265,2
motor.C17156C.m9,2022.11.05T15:43:35.265,2
motor.C17156G.m1,2022.11.05T15:43:35.734,2
motor.C17156G.m104,2022.11.05T15:43:35.734,2
motor.C17156G.m124,2022.11.05T15:43:35.734,2
motor.C17156G.m131,2022.11.05T15:43:35.734,2
motor.C17156G.m146,2022.11.05T15:43:35.734,2
motor.C17156G.m153,2022.11.05T15:43:35.734,0
motor.C17156G.m175,2022.11.05T15:43:35.734,0
motor.C17156G.m182,2022.11.05T15:43:35.734,0
motor.C17156G.m204,2022.11.05T15:43:35.734,0
motor.C17156G.m211,2022.11.05T15:43:35.734,0
motor.C17156G.m43,2022.11.05T15:43:35.734,0
motor.C17156G.m56,2022.11.05T15:43:35.734,0
motor.C17156G.m70,2022.11.05T15:43:35.734,0
motor.C17156G.m77,2022.11.05T15:43:35.734,0
motor.C17156G.m97,2022.11.05T15:43:35.734,0
motor.C17156B.m1,2022.11.05T15:43:37.750,2
motor.C17156B.m104,2022.11.05T15:43:37.750,1
motor.C17156B.m124,2022.11.05T15:43:37.750,2
motor.C17156B.m131,2022.11.05T15:43:37.750,1
motor.C17156B.m146,2022.11.05T15:43:37.750,0
motor.C17156B.m153,2022.11.05T15:43:37.750,2
motor.C17156B.m175,2022.11.05T15:43:37.750,2
motor.C17156B.m182,2022.11.05T15:43:37.750,1
motor.C17156B.m204,2022.11.05T15:43:37.750,2
motor.C17156B.m211,2022.11.05T15:43:37.750,1
motor.C17156B.m224,2022.11.05T15:43:37.750,2
motor.C17156B.m56,2022.11.05T15:43:37.750,1
motor.C17156B.m70,2022.11.05T15:43:37.750,2
motor.C17156B.m77,2022.11.05T15:43:37.750,2
motor.C17156B.m97,2022.11.05T15:43:37.750,1
motor.C17156E.m37,2022.11.05T15:43:38.421,2
motor.C17156D.m11,2022.11.05T15:43:39.406,2
motor.C17156D.m78,2022.11.05T15:43:39.406,1
motor.C17156D.m99,2022.11.05T15:43:39.406,2
motor.C17156C.m1,2022.11.05T15:43:40.265,2
motor.C17156C.m15,2022.11.05T15:43:40.265,2
motor.C17156C.m16,2022.11.05T15:43:40.265,2
motor.C17156C.m2,2022.11.05T15:43:40.265,1
motor.C17156C.m22,2022.11.05T15:43:40.265,2
motor.C17156C.m23,2022.11.05T15:43:40.265,1
motor.C17156C.m29,2022.11.05T15:43:40.265,2
motor.C17156C.m30,2022.11.05T15:43:40.265,2
motor.C17156C.m36,2022.11.05T15:43:40.265,2
motor.C17156C.m37,2022.11.05T15:43:40.265,1
motor.C17156C.m8,2022.11.05T15:43:40.265,2
motor.C17156C.m9,2022.11.05T15:43:40.265,2
motor.C17156G.m1,2022.11.05T15:43:40.734,2
motor.C17156G.m104,2022.11.05T15:43:40.734,2
motor.C17156G.m124,2022.11.05T15:43:40.734,2
motor.C17156G.m131,2022.11.05T15:43:40.734,2
motor.C17156G.m146,2022.11.05T15:43:40.734,2
motor.C17156G.m153,2022.11.05T15:43:40.734,0
motor.C17156G.m175,2022.11.05T15:43:40.734,0
motor.C17156G.m182,2022.11.05T15:43:40.734,0
motor.C17156G.m204,2022.11.05T15:43:40.734,0
motor.C17156G.m211,2022.11.05T15:43:40.734,0
motor.C17156G.m43,2022.11.05T15:43:40.734,0
motor.C17156G.m56,2022.11.05T15:43:40.734,0
motor.C17156G.m70,2022.11.05T15:43:40.734,0
motor.C17156G.m77,2022.11.05T15:43:40.734,0
motor.C17156G.m97,2022.11.05T15:43:40.734,0
motor.C17156B.m1,2022.11.05T15:43:42.750,2
motor.C17156B.m104,2022.11.05T15:43:42.750,1
motor.C17156B.m124,2022.11.05T15:43:42.750,2
motor.C17156B.m131,2022.11.05T15:43:42.750,1
motor.C17156B.m146,2022.11.05T15:43:42.750,0
motor.C17156B.m153,2022.11.05T15:43:42.750,2
motor.C17156B.m175,2022.11.05T15:43:42.750,2
motor.C17156B.m182,2022.11.05T15:43:42.750,1
motor.C17156B.m204,2022.11.05T15:43:42.750,2
motor.C17156B.m211,2022.11.05T15:43:42.750,1
motor.C17156B.m224,2022.11.05T15:43:42.750,2
motor.C17156B.m56,2022.11.05T15:43:42.750,1
motor.C17156B.m70,2022.11.05T15:43:42.750,2
motor.C17156B.m77,2022.11.05T15:43:42.750,2
motor.C17156B.m97,2022.11.05T15:43:42.750,1
motor.C17156D.m11,2022.11.05T15:43:44.406,1
motor.C17156D.m78,2022.11.05T15:43:44.406,1
motor.C17156D.m99,2022.11.05T15:43:44.406,2
motor.C17156E.m37,2022.11.05T15:43:44.421,2
motor.C17156C.m1,2022.11.05T15:43:45.265,2
motor.C17156C.m15,2022.11.05T15:43:45.265,2
motor.C17156C.m16,2022.11.05T15:43:45.265,2
motor.C17156C.m2,2022.11.05T15:43:45.265,2
motor.C17156C.m22,2022.11.05T15:43:45.265,2
motor.C17156C.m23,2022.11.05T15:43:45.265,1
motor.C17156C.m29,2022.11.05T15:43:45.265,2
motor.C17156C.m30,2022.11.05T15:43:45.265,2
motor.C17156C.m36,2022.11.05T15:43:45.265,2
motor.C17156C.m37,2022.11.05T15:43:45.265,1
motor.C17156C.m8,2022.11.05T15:43:45.265,2
motor.C17156C.m9,2022.11.05T15:43:45.265,2
motor.C17156G.m1,2022.11.05T15:43:45.734,2
motor.C17156G.m104,2022.11.05T15:43:45.734,2
motor.C17156G.m124,2022.11.05T15:43:45.734,2
motor.C17156G.m131,2022.11.05T15:43:45.734,2
motor.C17156G.m146,2022.11.05T15:43:45.734,2
motor.C17156G.m153,2022.11.05T15:43:45.734,0
motor.C17156G.m175,2022.11.05T15:43:45.734,0
motor.C17156G.m182,2022.11.05T15:43:45.734,0
motor.C17156G.m204,2022.11.05T15:43:45.734,0
motor.C17156G.m211,2022.11.05T15:43:45.734,0
motor.C17156G.m43,2022.11.05T15:43:45.734,0
motor.C17156G.m56,2022.11.05T15:43:45.734,0
motor.C17156G.m70,2022.11.05T15:43:45.734,0
motor.C17156G.m77,2022.11.05T15:43:45.734,0
motor.C17156G.m97,2022.11.05T15:43:45.734,0
motor.C17156B.m1,2022.11.05T15:43:47.750,2
motor.C17156B.m104,2022.11.05T15:43:47.750,1
motor.C17156B.m124,2022.11.05T15:43:47.750,2
motor.C17156B.m131,2022.11.05T15:43:47.750,2
motor.C17156B.m146,2022.11.05T15:43:47.750,0
motor.C17156B.m153,2022.11.05T15:43:47.750,2
motor.C17156B.m175,2022.11.05T15:43:47.750,2
motor.C17156B.m182,2022.11.05T15:43:47.750,1
motor.C17156B.m204,2022.11.05T15:43:47.750,2
motor.C17156B.m211,2022.11.05T15:43:47.750,1
motor.C17156B.m224,2022.11.05T15:43:47.750,2
motor.C17156B.m56,2022.11.05T15:43:47.750,1
motor.C17156B.m70,2022.11.05T15:43:47.750,2
motor.C17156B.m77,2022.11.05T15:43:47.750,2
motor.C17156B.m97,2022.11.05T15:43:47.750,1
motor.C17156D.m11,2022.11.05T15:43:49.406,1
motor.C17156D.m78,2022.11.05T15:43:49.406,1
motor.C17156D.m99,2022.11.05T15:43:49.406,2
motor.C17156C.m1,2022.11.05T15:43:50.265,2
motor.C17156C.m15,2022.11.05T15:43:50.265,2
motor.C17156C.m16,2022.11.05T15:43:50.265,2
motor.C17156C.m2,2022.11.05T15:43:50.265,2
motor.C17156C.m22,2022.11.05T15:43:50.265,2
motor.C17156C.m23,2022.11.05T15:43:50.265,1
motor.C17156C.m29,2022.11.05T15:43:50.265,2
motor.C17156C.m30,2022.11.05T15:43:50.265,2
motor.C17156C.m36,2022.11.05T15:43:50.265,2
motor.C17156C.m37,2022.11.05T15:43:50.265,1
motor.C17156C.m8,2022.11.05T15:43:50.265,2
motor.C17156C.m9,2022.11.05T15:43:50.265,2
motor.C17156E.m37,2022.11.05T15:43:50.421,2
motor.C17156G.m1,2022.11.05T15:43:50.734,2
motor.C17156G.m104,2022.11.05T15:43:50.734,2
motor.C17156G.m124,2022.11.05T15:43:50.734,2
motor.C17156G.m131,2022.11.05T15:43:50.734,2
motor.C17156G.m146,2022.11.05T15:43:50.734,1
motor.C17156G.m153,2022.11.05T15:43:50.734,0
motor.C17156G.m175,2022.11.05T15:43:50.734,0
motor.C17156G.m182,2022.11.05T15:43:50.734,0
motor.C17156G.m204,2022.11.05T15:43:50.734,0
motor.C17156G.m211,2022.11.05T15:43:50.734,0
motor.C17156G.m43,2022.11.05T15:43:50.734,0
motor.C17156G.m56,2022.11.05T15:43:50.734,0
motor.C17156G.m70,2022.11.05T15:43:50.734,0
motor.C17156G.m77,2022.11.05T15:43:50.734,0
motor.C17156G.m97,2022.11.05T15:43:50.734,0
motor.C17156B.m1,2022.11.05T15:43:52.750,2
motor.C17156B.m104,2022.11.05T15:43:52.750,1
motor.C17156B.m124,2022.11.05T15:43:52.750,2
motor.C17156B.m131,2022.11.05T15:43:52.750,2
motor.C17156B.m146,2022.11.05T15:43:52.750,0
motor.C17156B.m153,2022.11.05T15:43:52.750,2
motor.C17156B.m175,2022.11.05T15:43:52.750,2
motor.C17156B.m182,2022.11.05T15:43:52.750,1
motor.C17156B.m204,2022.11.05T15:43:52.750,2
motor.C17156B.m211,2022.11.05T15:43:52.750,1
motor.C17156B.m224,2022.11.05T15:43:52.750,2
motor.C17156B.m56,2022.11.05T15:43:52.750,1
motor.C17156B.m70,2022.11.05T15:43:52.750,2
motor.C17156B.m77,2022.11.05T15:43:52.750,2
motor.C17156B.m97,2022.11.05T15:43:52.750,1
motor.C17156D.m11,2022.11.05T15:43:54.406,1
motor.C17156D.m78,2022.11.05T15:43:54.406,1
motor.C17156D.m99,2022.11.05T15:43:54.406,2
motor.C17156C.m1,2022.11.05T15:43:55.265,2
motor.C17156C.m15,2022.11.05T15:43:55.265,2
motor.C17156C.m16,2022.11.05T15:43:55.265,2
motor.C17156C.m2,2022.11.05T15:43:55.265,2
motor.C17156C.m22,2022.11.05T15:43:55.265,2
motor.C17156C.m23,2022.11.05T15:43:55.265,1
motor.C17156C.m29,2022.11.05T15:43:55.265,2
motor.C17156C.m30,2022.11.05T15:43:55.265,2
motor.C17156C.m36,2022.11.05T15:43:55.265,2
motor.C17156C.m37,2022.11.05T15:43:55.265,1
motor.C17156C.m8,2022.11.05T15:43:55.265,1
motor.C17156C.m9,2022.11.05T15:43:55.265,2
motor.C17156G.m1,2022.11.05T15:43:55.734,2
motor.C17156G.m104,2022.11.05T15:43:55.734,2
motor.C17156G.m124,2022.11.05T15:43:55.734,2
motor.C17156G.m131,2022.11.05T15:43:55.734,2
motor.C17156G.m146,2022.11.05T15:43:55.734,1
motor.C17156G.m153,2022.11.05T15:43:55.734,0
motor.C17156G.m175,2022.11.05T15:43:55.734,0
motor.C17156G.m182,2022.11.05T15:43:55.734,0
motor.C17156G.m204,2022.11.05T15:43:55.734,0
motor.C17156G.m211,2022.11.05T15:43:55.734,0
motor.C17156G.m43,2022.11.05T15:43:55.734,0
motor.C17156G.m56,2022.11.05T15:43:55.734,0
motor.C17156G.m70,2022.11.05T15:43:55.734,0
motor.C17156G.m77,2022.11.05T15:43:55.734,0
motor.C17156G.m97,2022.11.05T15:43:55.734,0
motor.C17156E.m37,2022.11.05T15:43:56.421,2
motor.C17156B.m1,2022.11.05T15:43:57.750,2
motor.C17156B.m104,2022.11.05T15:43:57.750,1
motor.C17156B.m124,2022.11.05T15:43:57.750,1
motor.C17156B.m131,2022.11.05T15:43:57.750,2
motor.C17156B.m146,2022.11.05T15:43:57.750,0
motor.C17156B.m153,2022.11.05T15:43:57.750,2
motor.C17156B.m175,2022.11.05T15:43:57.750,2
motor.C17156B.m182,2022.11.05T15:43:57.750,1
motor.C17156B.m204,2022.11.05T15:43:57.750,2
motor.C17156B.m211,2022.11.05T15:43:57.750,2
motor.C17156B.m224,2022.11.05T15:43:57.750,2
motor.C17156B.m56,2022.11.05T15:43:57.750,1
motor.C17156B.m70,2022.11.05T15:43:57.750,2
motor.C17156B.m77,2022.11.05T15:43:57.750,2
motor.C17156B.m97,2022.11.05T15:43:57.750,1
motor.C17156D.m11,2022.11.05T15:43:59.406,1
motor.C17156D.m78,2022.11.05T15:43:59.406,2
motor.C17156D.m99,2022.11.05T15:43:59.406,2
motor.C17156C.m1,2022.11.05T15:44:00.265,2
motor.C17156C.m15,2022.11.05T15:44:00.265,2
motor.C17156C.m16,2022.11.05T15:44:00.265,2
motor.C17156C.m2,2022.11.05T15:44:00.265,2
motor.C17156C.m22,2022.11.05T15:44:00.265,2
motor.C17156C.m23,2022.11.05T15:44:00.265,1
motor.C17156C.m29,2022.11.05T15:44:00.265,2
motor.C17156C.m30,2022.11.05T15:44:00.265,2
motor.C17156C.m36,2022.11.05T15:44:00.265,2
motor.C17156C.m37,2022.11.05T15:44:00.265,1
motor.C17156C.m8,2022.11.05T15:44:00.265,1
motor.C17156C.m9,2022.11.05T15:44:00.265,2
motor.C17156G.m1,2022.11.05T15:44:00.734,2
motor.C17156G.m104,2022.11.05T15:44:00.734,2
motor.C17156G.m124,2022.11.05T15:44:00.734,2
motor.C17156G.m131,2022.11.05T15:44:00.734,2
motor.C17156G.m146,2022.11.05T15:44:00.734,1
motor.C17156G.m153,2022.11.05T15:44:00.734,0
motor.C17156G.m175,2022.11.05T15:44:00.734,0
motor.C17156G.m182,2022.11.05T15:44:00.734,0
motor.C17156G.m204,2022.11.05T15:44:00.734,0
motor.C17156G.m211,2022.11.05T15:44:00.734,0
motor.C17156G.m43,2022.11.05T15:44:00.734,0
motor.C17156G.m56,2022.11.05T15:44:00.734,0
motor.C17156G.m70,2022.11.05T15:44:00.734,0
motor.C17156G.m77,2022.11.05T15:44:00.734,0
motor.C17156G.m97,2022.11.05T15:44:00.734,0
motor.C17156E.m37,2022.11.05T15:44:02.421,2
motor.C17156B.m1,2022.11.05T15:44:02.750,2
motor.C17156B.m104,2022.11.05T15:44:02.750,2
motor.C17156B.m124,2022.11.05T15:44:02.750,1
motor.C17156B.m131,2022.11.05T15:44:02.750,2
motor.C17156B.m146,2022.11.05T15:44:02.750,0
motor.C17156B.m153,2022.11.05T15:44:02.750,2
motor.C17156B.m175,2022.11.05T15:44:02.750,2
motor.C17156B.m182,2022.11.05T15:44:02.750,1
motor.C17156B.m204,2022.11.05T15:44:02.750,2
motor.C17156B.m211,2022.11.05T15:44:02.750,2
motor.C17156B.m224,2022.11.05T15:44:02.750,2
motor.C17156B.m56,2022.11.05T15:44:02.750,1
motor.C17156B.m70,2022.11.05T15:44:02.750,2
motor.C17156B.m77,2022.11.05T15:44:02.750,2
motor.C17156B.m97,2022.11.05T15:44:02.750,1
motor.C17156D.m11,2022.11.05T15:44:04.406,1
motor.C17156D.m78,2022.11.05T15:44:04.406,2
motor.C17156D.m99,2022.11.05T15:44:04.406,2
motor.C17156C.m1,2022.11.05T15:44:05.265,2
motor.C17156C.m15,2022.11.05T15:44:05.265,2
